,slug,page_rank,btw_cent,deg_cent,x,y,description,language,commits,prog_go,prog_ruby,prog_cpp,prog_csharp,prog_clang,prog_objc,prog_objcpp,prog_rust,prog_perl,prog_swift,prog_haskell,prog_groovy,prog_clojure,prog_ocaml,prog_dotnet,prog_vbdotnet,prog_fsharp,prog_fortran,prog_commonlisp,prog_coq,prog_gen_all,prog_python,prog_scala,prog_rlang,prog_matlab,prog_stata,prog_sas,prog_julia,prog_stat_all,prog_javascript,prog_java,prog_typescript,prog_php,prog_html,prog_css,prog_dart,prog_kotlin,prog_lua,prog_coffeescript,prog_dm,prog_erlang,prog_elixer,prog_jsonnet,prog_elm,prog_webassembly,prog_purescript,prog_web_all,sys_general,sys_os,sys_windows,sys_linux,sys_mac,sys_modern,sys_bsd,sys_android,sys_solaris,sys_virtual,sys_handheld,sys_emulapi,sys_grouping,sys_other,system_all,topics_ai,topics_dataviz,app_cryptocurrency,app_blockchain_all,app_business_all,app_database_all
63,heartcombo/devise,0.0018038379659891801,0.000553756944343097,0.03614457831325302,-3.2258658,-18.427675,flexible authentication solution for rails with warden.,Ruby,3638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,ReactTraining/react-router,0.002972811604521496,0.0033537350213993294,0.06265060240963856,8.177783,-1.8782535,declarative routing for react,JavaScript,4533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,reduxjs/react-redux,0.006362076926795307,0.005715827826974427,0.22650602409638557,5.518482,-0.6021416,official react bindings for redux,JavaScript,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,immutable-js/immutable-js,0.002047994992058477,0.0004079970572903056,0.045783132530120486,6.279008,-3.0464506,immutable persistent data collections for javascript which increase efficiency and simplicity.,JavaScript,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,standard/standard,0.002593591864477986,0.0012959328359811895,0.050602409638554224,-6.880075,4.0873227,"🌟 javascript style guide, with linter & automatic code fixer",JavaScript,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,webtorrent/webtorrent,0.0017584292423022917,6.256709615451262e-06,0.028915662650602414,-6.4040933,4.5450993,⚡️ streaming torrent client for the web,JavaScript,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,atom/atom,0.0014864695987612587,0.00019353717034666342,0.02168674698795181,-20.268179,-0.3754668,:atom: the hackable text editor,JavaScript,37382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,electron/electron,0.0035721625415316626,0.006208116083505533,0.07228915662650603,-19.866207,-0.36783454,":electron: build cross-platform desktop apps with javascript, html, and css",C++,22946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,parcel-bundler/parcel,0.005941172914201287,0.009390088299692453,0.22891566265060243,5.652429,2.0672371,"📦🚀 blazing fast, zero configuration web application bundler",JavaScript,1652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,vuejs/vue,0.0042977908801379566,0.002152494221535856,0.18313253012048195,8.947425,12.805386,"🖖 vue.js is a progressive, incrementally-adoptable javascript framework for building ui on the web.",JavaScript,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,vuejs/vue-devtools,0.0014444123278231566,7.006752725430656e-05,0.026506024096385545,10.32934,-8.360935,⚙️ browser devtools extension for debugging vue.js applications.,JavaScript,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,JakeWharton/butterknife,0.002731132460761837,0.004733290514061562,0.01927710843373494,7.208112,22.605902,bind android views and callbacks to fields and methods.,Java,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
75,influxdata/influxdb,0.003747858313307814,0.015069288305467044,0.0963855421686747,-13.273525,-18.177687,"scalable datastore for metrics, events, and real-time analytics",Go,31999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,ReactiveX/RxAndroid,0.0025866633252963948,0.00018393163761484902,0.01927710843373494,8.013042,22.188816,rxjava bindings for android,Java,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
77,bazelbuild/bazel,0.0031003349073664686,0.005610161843425796,0.04819277108433735,20.772799,7.709547,"a fast, scalable, multi-language and extensible build system",Java,24287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,google/guava,0.0016789160006547236,0.0008003336714545408,0.024096385542168676,20.940334,7.8713093,google core libraries for java,Java,5168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,ReactiveX/RxJava,0.00427387029886304,0.02278506503466838,0.09156626506024097,9.013533,21.40679,rxjava – reactive extensions for the jvm – a library for composing asynchronous and event-based programs using observable sequences for the java vm.,Java,5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,react-bootstrap/react-bootstrap,0.006601284286527058,0.01487182956859609,0.25060240963855424,3.411633,7.6405115,bootstrap components built with react,JavaScript,3664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,immerjs/immer,0.005773402104806246,0.012844875965206918,0.22168674698795182,4.075301,2.6006966,create the next immutable state by mutating the current one,JavaScript,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,mobxjs/mobx,0.0033168840287925,0.00633939933074864,0.09397590361445785,6.531848,-6.3043413,"simple, scalable state management.",TypeScript,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,avelino/awesome-go,0.005770344192923409,0.019063682234778345,0.10602409638554218,-18.796663,-18.855598,"a curated list of awesome go frameworks, libraries and software",Go,3277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,gin-gonic/gin,0.0032914424897410224,0.006627761893218222,0.06746987951807229,-17.794718,-18.353344,"gin is a http web framework written in go (golang). it features a martini-like api with much better performance -- up to 40 times faster. if you need smashing performance, get yourself some gin.",Go,1334,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,styled-components/styled-components,0.002982329747905071,0.004278044768753743,0.07228915662650603,-1.614944,-11.393155,visual primitives for the component age. use the best bits of es6 and css to style your apps without stress 💅,JavaScript,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,square/leakcanary,0.002203291797357415,0.0008110574109075037,0.01927710843373494,7.332081,21.975935,a memory leak detection library for android.,Kotlin,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
87,Automattic/mongoose,0.004139994286445285,0.006907738293341698,0.11807228915662651,-3.7099035,-2.3891494,mongodb object modeling designed to work in an asynchronous environment.,JavaScript,11617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,mochajs/mocha,0.006174989403809504,0.02255733539869144,0.1493975903614458,-3.1927497,-4.6405263,"☕️ simple, flexible, fun javascript test framework for node.js & the browser",JavaScript,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,apache/airflow,0.005223889595901002,0.019025819679494932,0.19759036144578315,12.772741,13.487532,"apache airflow - a platform to programmatically author, schedule, and monitor workflows",Python,7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,apache/incubator-superset,0.0008864179391096132,3.127822803345246e-05,0.0072289156626506035,12.807839,13.703189,apache superset is a data visualization and data exploration platform,Python,4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,microsoft/TypeScript,0.003232804937862575,0.0029405814161574183,0.07951807228915664,2.0049112,-5.806072,typescript is a superset of javascript that compiles to clean javascript output.,TypeScript,29452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,google/gson,0.0019974732026941137,0.00023336726280077932,0.02168674698795181,6.62528,21.786684,a java serialization/deserialization library to convert java objects into json and back,Java,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,facebook/folly,0.0025293395370251915,0.00766815307532512,0.04819277108433735,-18.454937,1.0373688,an open-source c++ library developed and used at facebook.,C++,7953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,emberjs/ember.js,0.006351092414392213,0.010543312652390021,0.24337349397590363,2.3537488,9.627379,ember.js - a javascript framework for creating ambitious web applications,JavaScript,19393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,alibaba/nacos,0.005500083481404223,0.02027969382982941,0.1855421686746988,17.60449,13.390982,"an easy-to-use dynamic service discovery, configuration and service management platform for building cloud native applications.",Java,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,seata/seata,0.0035888398509769017,0.008476512572961907,0.033734939759036145,19.93904,13.756775,":fire: seata is an easy-to-use, high-performance, open source distributed transaction solution.",Java,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,sirupsen/logrus,0.0028528770013679875,0.0038978449785208344,0.05301204819277109,-16.3493,-18.678436,"structured, pluggable logging for go.",Go,1101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,alibaba/spring-cloud-alibaba,0.0019450716921473165,0.00013984066505531035,0.016867469879518072,19.439888,13.499429,spring cloud alibaba provides a one-stop solution for application development for the distributed solutions of alibaba middleware.,Java,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,expressjs/express,0.002490572445933361,0.0006727942361498977,0.07228915662650603,2.2487833,-9.0196,"fast, unopinionated, minimalist web framework for node.",JavaScript,5565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,jesseduffield/lazydocker,0.0021252432569850463,0.0020887828798162146,0.04337349397590362,-17.49135,-17.464617,the lazier way to manage everything docker,Go,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
101,jesseduffield/lazygit,0.002619244778999842,0.00579152195077152,0.045783132530120486,-16.892145,-17.000942,simple terminal ui for git commands,Go,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,gulpjs/gulp,0.0022868860234507597,0.0016717041314402285,0.06746987951807229,-5.1645875,-2.1817133,a toolkit to automate & enhance your workflow,JavaScript,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,mui-org/material-ui,0.005524104005484408,0.01792164439929969,0.16144578313253014,4.9874187,-5.1234465,"react components for faster and simpler web development. build your own design system, or start with material design.",JavaScript,12749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,vuejs/vue-next,0.002360516260093203,0.001024262350231656,0.0746987951807229,1.1469339,13.165559,repo for vue 3,TypeScript,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,doczjs/docz,0.003021912908559692,0.006655769144262969,0.0819277108433735,6.2255874,-8.47372,✍ it has never been so easy to document your things!,TypeScript,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,alibaba/Sentinel,0.00433118555661512,0.01166040202235793,0.17590361445783134,17.295298,13.244945,"a powerful flow control component enabling reliability, resilience and monitoring for microservices. (面向云原生微服务的高可用流控防护组件)",Java,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,dokku/dokku,0.0028537153414501916,0.005699084279476104,0.0891566265060241,1.2852707,11.670379,a docker-powered paas that helps you build and manage the lifecycle of applications,Shell,5322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
108,AFNetworking/AFNetworking,0.0013699979518870763,0.0001333103666551569,0.00963855421686747,-15.473851,10.996536,"a delightful networking framework for ios, macos, watchos, and tvos.",Objective-C,2902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
109,Alamofire/Alamofire,0.0018088519806601444,0.000246387415744081,0.016867469879518072,-15.29185,10.832874,elegant http networking in swift,Swift,1386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,reduxjs/reselect,0.004016901541940486,0.005357630143835571,0.1855421686746988,7.5236034,3.9903777,selector library for redux,JavaScript,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,marmelab/react-admin,0.002196862097985637,0.002322872647021053,0.06024096385542169,16.758896,-3.8951714,"a frontend framework for building b2b applications running in the browser on top of rest/graphql apis, using es6, react and material design",TypeScript,6917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,petkaantonov/bluebird,0.0017645881853526647,0.0006671288316303085,0.04819277108433735,-3.7564833,2.534551,:bird: :zap: bluebird is a full featured promise library with unmatched performance.,JavaScript,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,sequelize/sequelize,0.004071294733915001,0.004554261925607297,0.10361445783132531,-5.111148,2.4630744,an easy-to-use multi sql dialect orm for node.js,JavaScript,8533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,iina/iina,0.0015617657414053877,0.00024059262000289378,0.04096385542168675,16.307392,-5.4631557,the modern video player for macos.,Swift,2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
115,vuejs/vuepress,0.002965421970098356,0.003082953242867066,0.09156626506024097,6.9427795,-9.116186,📝 minimalistic vue-powered static site generator,JavaScript,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,keon/algorithms,0.002641676472544,0.0041639704924820425,0.03855421686746988,-17.09438,-1.1669513,minimal examples of data structures and algorithms in python,Python,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,TheAlgorithms/Python,0.002232925497089598,0.0043675219110038055,0.03132530120481928,-16.552776,-0.2611893,all algorithms implemented in python,Python,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,preactjs/preact,0.004137672173196748,0.00779098284027842,0.12048192771084339,-5.870914,1.6687098,⚛️ fast 3kb react alternative with the same modern api. components & virtual dom.,JavaScript,3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,sveltejs/svelte,0.005051829104292604,0.006435345777743171,0.2240963855421687,6.6490088,2.358933,cybernetically enhanced web apps,JavaScript,5532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,GitSquared/edex-ui,0.005968075478266618,0.00813645002846597,0.24337349397590363,1.4970194,8.176836,"a cross-platform, customizable science fiction terminal emulator with advanced monitoring & touchscreen support.",JavaScript,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,quasarframework/quasar,0.0032404820960731406,0.0002629231597147556,0.163855421686747,7.6007967,8.25485,quasar framework - build high-performance vuejs user interfaces in record time,JavaScript,7111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,vuetifyjs/vuetify,0.00510800982858546,0.006036239858419612,0.22650602409638557,5.4252543,2.0345607,🐉 material component framework for vue,TypeScript,9069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,github/hub,0.0035429482302085824,0.0033808274570997954,0.06265060240963856,-11.379208,-14.0136175,a command-line tool that makes git easier to use with github.,Go,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,facebook/create-react-app,0.002582485530557152,0.0007746437965329259,0.08433734939759037,5.48061,-7.3837266,set up a modern web app by running one command.,JavaScript,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
