dpid,full_address,numberof_bedrooms,numberof_baths,building_area
191670010695,"3258 370TH ST, SIOUX CENTER, IA, 51250",0,400,4073
191670010698,"3292 370TH ST, SIOUX CENTER, IA, 51250",0,200,1710
191670010699,"3290 370TH ST, SIOUX CENTER, IA, 51250",0,300,2412
191670010700,"3695 HICKORY AVE, SIOUX CENTER, IA, 51250",0,300,2142
191670010706,"3628 HICKORY AVE, SIOUX CENTER, IA, 51250",0,0,0
191670010689,"3220 370TH ST, SIOUX CENTER, IA, 51250",0,100,1895
191670010840,"3147 370TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670010786,"3742 HICKORY AVE, SIOUX CENTER, IA, 51250",0,200,2044
191670036351,"3744 HICKORY AVE, SIOUX CENTER, IA, 51250",0,300,3974
191670010825,"3755 HICKORY AVE, SIOUX CENTER, IA, 51250",0,0,0
191670010827,"3268 380TH ST, SIOUX CENTER, IA, 51250",0,100,1144
191670010829,"3147 370TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670010830,"3724 US 75 AVE, SIOUX CENTER, IA, 51250",0,0,0
191670010784,"3343 370TH ST, SIOUX CENTER, IA, 51250",0,100,1940
191670033153 01,"3780 HARRISON AVE, SIOUX CENTER, IA, 51250",0,100,1551
191670033153 02,"3780 HARRISON AVE, SIOUX CENTER, IA, 51250",0,100,1551
191670010808,"3720 HARRISON AVE, SIOUX CENTER, IA, 51250",0,100,2015
191670036353,"3780 HARRISON AVE, SIOUX CENTER, IA, 51250",0,0,0
191670010822,"3230 380TH ST, SIOUX CENTER, IA, 51250",0,100,1253
191670010832,"3147 370TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670010833,"3147 370TH ST, SIOUX CENTER, IA, 51250",0,0,4400
191670010834,"3724 US 75 AVE, SIOUX CENTER, IA, 51250",0,100,2366
191670010836,"3740 US 75 AVE, SIOUX CENTER, IA, 51250",0,100,1288
191670010814,"3719 HICKORY AVE, SIOUX CENTER, IA, 51250",0,100,1404
191670010799,"3772 HICKORY AVE, SIOUX CENTER, IA, 51250",0,200,1854
191670010805,"3354 380TH ST, SIOUX CENTER, IA, 51250",0,100,2488
191670010856,"3757 HARRISON AVE, SIOUX CENTER, IA, 51250",0,0,0
191670010858,"3752 US 75 AVE, SIOUX CENTER, IA, 51250",0,300,1464
191670010859 01,"3750 US 75 AVE, SIOUX CENTER, IA, 51250",0,100,1645
191670010859 02,"3750 US 75 AVE, SIOUX CENTER, IA, 51250",0,100,1645
191670010860,"3764 US 75 AVE, SIOUX CENTER, IA, 51250",0,0,10400
191670010861,"3760 US 75 AVE, SIOUX CENTER, IA, 51250",0,0,9360
191670035030,"230 24TH ST NE, SIOUX CENTER, IA, 51250",0,0,0
191670010862,"3756 US 75 AVE, SIOUX CENTER, IA, 51250",0,0,7200
191670035027,"2459 2ND AVE NE, SIOUX CENTER, IA, 51250",0,0,4784
191670010849,"3191 370TH ST, SIOUX CENTER, IA, 51250",0,200,1556
191670010850,"3703 HARRISON AVE, SIOUX CENTER, IA, 51250",0,200,1688
191670010851,"3705 HARRISON AVE, SIOUX CENTER, IA, 51250",0,200,1320
191670010852,"3721 HARRISON AVE, SIOUX CENTER, IA, 51250",0,300,1508
191670010843,"3177 370TH ST, SIOUX CENTER, IA, 51250",0,200,1788
191670010844,"3179 370TH ST, SIOUX CENTER, IA, 51250",0,200,1192
191670010845,"3183 370TH ST, SIOUX CENTER, IA, 51250",0,200,1568
191670010846,"3185 370TH ST, SIOUX CENTER, IA, 51250",0,200,1392
191670010847,"3187 370TH ST, SIOUX CENTER, IA, 51250",0,200,1456
191670010848,"3189 370TH ST, SIOUX CENTER, IA, 51250",0,200,1462
191670010878,"3757 HARRISON AVE, SIOUX CENTER, IA, 51250",0,200,1795
191670010882,"3710 GRANT AVE, SIOUX CENTER, IA, 51250",0,300,1680
191670010898,"3094 371ST ST, SIOUX CENTER, IA, 51250",0,200,1816
191670010899,"3096 371ST ST, SIOUX CENTER, IA, 51250",0,200,1822
191670010900,"3709 US 75 AVE, SIOUX CENTER, IA, 51250",0,200,1692
191670010902,"3089 371ST ST, SIOUX CENTER, IA, 51250",0,100,1640
191670010903,"3093 371ST ST, SIOUX CENTER, IA, 51250",0,300,4158
191670031393,"527 21ST ST NE, SIOUX CENTER, IA, 51250",0,0,8464
191670033159,"125 22ND ST NE, SIOUX CENTER, IA, 51250",0,0,41520
191670033160,"110 20TH ST NE, SIOUX CENTER, IA, 51250",0,0,48583
191670010888,"3089 370TH ST, SIOUX CENTER, IA, 51250",0,100,1544
191670010889,"3091 370TH ST, SIOUX CENTER, IA, 51250",0,100,1306
191670010890,"3093 370TH ST, SIOUX CENTER, IA, 51250",0,200,1312
191670010891,"3095 370TH ST, SIOUX CENTER, IA, 51250",0,200,1386
191670010892,"3097 370TH ST, SIOUX CENTER, IA, 51250",0,200,1144
191670010894,"3705 US 75 AVE, SIOUX CENTER, IA, 51250",0,100,1392
191670010895,"3088 371ST ST, SIOUX CENTER, IA, 51250",0,300,2073
191670010896,"3090 371ST ST, SIOUX CENTER, IA, 51250",0,100,952
191670010897,"3092 371ST ST, SIOUX CENTER, IA, 51250",0,100,1680
191670010910,"3717 US 75 AVE, SIOUX CENTER, IA, 51250",0,200,1720
191670010911,"3719 US 75 AVE, SIOUX CENTER, IA, 51250",0,400,1816
191670010918,"3741 US 75 AVE, SIOUX CENTER, IA, 51250",0,125,2642
191670010919,"3743 US 75 AVE, SIOUX CENTER, IA, 51250",0,0,784
191670036369,"3741 US 75 AVE, SIOUX CENTER, IA, 51250",0,125,2642
191670010904,"3095 371ST ST, SIOUX CENTER, IA, 51250",0,100,1188
191670010905,"3097 371ST ST, SIOUX CENTER, IA, 51250",0,200,1330
191670010906,"3711 US 75 AVE, SIOUX CENTER, IA, 51250",0,200,1714
191670010907,"3093 371ST ST, SIOUX CENTER, IA, 51250",0,0,0
191670010908,"3713 US 75 AVE, SIOUX CENTER, IA, 51250",0,200,1080
191670010909,"3715 US 75 AVE, SIOUX CENTER, IA, 51250",0,300,1630
191670010930,"3765 US 75 AVE, SIOUX CENTER, IA, 51250",0,200,1778
191670010932,"3765 US 75 AVE, SIOUX CENTER, IA, 51250",0,0,0
191670010925,"3028 380TH ST, SIOUX CENTER, IA, 51250",0,200,2673
191670010935,"3052 380TH ST, SIOUX CENTER, IA, 51250",0,100,1957
191670010956,"2970 380TH ST, SIOUX CENTER, IA, 51250",0,300,2560
191670035052,"3793 GRANT AVE, SIOUX CENTER, IA, 51250",0,200,1525
191670031394,"3721 GRANT AVE, SIOUX CENTER, IA, 51250",0,100,1072
191670010951,"2910 380TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670010952,"2938 380TH ST, SIOUX CENTER, IA, 51250",0,300,2128
191670010955,"3765 GRANT AVE, SIOUX CENTER, IA, 51250",0,0,0
191670010977,"2974 390TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670010978,"2974 390TH ST, SIOUX CENTER, IA, 51250",0,200,2459
191670010961,"2939 380TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670036373,"2974 390TH ST, SIOUX CENTER, IA, 51250",0,200,2459
191670010979,"2974 390TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670010967,"1753 13TH AVE NW, SIOUX CENTER, IA, 51250",0,100,1488
191670011482,"3849 IBEX AVE, SIOUX CENTER, IA, 51250",0,100,1970
191670011486,"3300 390TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670011442,"1728 13TH AVE NE, SIOUX CENTER, IA, 51250",0,0,0
191670011445,"1728 13TH AVE NE, SIOUX CENTER, IA, 51250",0,200,1720
191670011447,"1650 13TH AVE NE, SIOUX CENTER, IA, 51250",0,200,3795
191670011448,"1550 13TH AVE NE, SIOUX CENTER, IA, 51250",0,300,1647
191670011464,"3847 HICKORY AVE, SIOUX CENTER, IA, 51250",0,0,0
191670011466,"3288 390TH ST, SIOUX CENTER, IA, 51250",0,100,1540
191670011467,"3828 HICKORY AVE, SIOUX CENTER, IA, 51250",0,100,2077
191670011472,"3848 HICKORY AVE, SIOUX CENTER, IA, 51250",0,100,1224
191670011449,"1450 13TH AVE NE, SIOUX CENTER, IA, 51250",0,300,2280
191670011450,"1350 13TH AVE NE, SIOUX CENTER, IA, 51250",0,300,3562
191670011453,"3813 HICKORY AVE, SIOUX CENTER, IA, 51250",0,200,2272
191670011495,"3390 390TH ST, SIOUX CENTER, IA, 51250",0,300,2668
191670011456,"3847 HICKORY AVE, SIOUX CENTER, IA, 51250",0,0,2329
191670011457,"3853 HARRISON AVE, SIOUX CENTER, IA, 51250",0,0,0
191670011460,"1346 7TH ST NE, SIOUX CENTER, IA, 51250",0,100,1919
191670036448,"1346 7TH ST NE, SIOUX CENTER, IA, 51250",0,100,1919
191670011473,"3828 HICKORY AVE, SIOUX CENTER, IA, 51250",0,0,0
191670011506,"3426 390TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670011507,"3426 390TH ST, SIOUX CENTER, IA, 51250",0,100,1176
191670011487,"3300 390TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670013336,"1661 410TH ST, HAWARDEN, IA, 51023",0,200,1920
191670013341,"4135 CHERRY AVE, HAWARDEN, IA, 51023",0,200,1496
191670013326,"4061 CHERRY AVE, HAWARDEN, IA, 51023",0,100,1686
191670013329,"4083 CHERRY AVE, HAWARDEN, IA, 51023",0,100,1951
191670031466,"4003 CHERRY AVE, HAWARDEN, IA, 51023",0,100,1396
191670013312,"4051 CHERRY AVE, HAWARDEN, IA, 51023",0,0,920
191670014608,"2211 390TH ST, SIOUX CENTER, IA, 51250",0,300,2100
191670014639,"3901 DOGWOOD AVE, SIOUX CENTER, IA, 51250",0,200,2708
191670014629,"3941 DOVE AVE, SIOUX CENTER, IA, 51250",0,0,0
191670014631,"2282 400TH ST, HAWARDEN, IA, 51023",0,0,1921
191670014618,"3941 DOVE AVE, SIOUX CENTER, IA, 51250",0,100,2132
191670014623,"2230 400TH ST, HAWARDEN, IA, 51023",0,100,1495
191670014645,"2112 400TH ST, HAWARDEN, IA, 51023",0,100,1088
191670014647,"2166 400TH ST, HAWARDEN, IA, 51023",0,100,1206
191670014690,"1940 400TH ST, HAWARDEN, IA, 51023",0,200,1120
191670014694,"1980 400TH ST, HAWARDEN, IA, 51023",0,200,1378
191670033392,"3937 COOLIDGE AVE, HAWARDEN, IA, 51023",0,0,0
191670014657,"2013 390TH ST, HAWARDEN, IA, 51023",0,0,0
191670014663,"2067 390TH ST, HAWARDEN, IA, 51023",0,100,1882
191670014696,"3710 CHESTNUT AVE, HAWARDEN, IA, 51023",0,0,0
191670034437,"1835 390TH ST, HAWARDEN, IA, 51023",0,0,0
191670014698,"3940 CHESTNUT AVE, HAWARDEN, IA, 51023",0,200,1840
191670014651,"2164 400TH ST, HAWARDEN, IA, 51023",0,300,1724
191670014652,"2166 400TH ST, HAWARDEN, IA, 51023",0,0,0
191670014656,"2015 390TH ST, HAWARDEN, IA, 51023",0,0,0
191670014683,"1971 390TH ST, HAWARDEN, IA, 51023",0,200,1656
191670014666,"2067 390TH ST, HAWARDEN, IA, 51023",0,0,0
191670014708,"3986 CHESTNUT AVE, HAWARDEN, IA, 51023",0,100,3740
191670014735,"1770 400TH ST, HAWARDEN, IA, 51023",0,100,1392
191670014738,"4014 CHERRY AVE, HAWARDEN, IA, 51023",0,100,1636
191670014752,"4075 CHESTNUT AVE, HAWARDEN, IA, 51023",0,0,0
191670014753,"1760 410TH ST, HAWARDEN, IA, 51023",0,100,1289
191670033393,"1883 390TH ST, HAWARDEN, IA, 51023",0,300,2484
191670014743,"4011 CHESTNUT AVE, HAWARDEN, IA, 51023",0,100,1344
191670035131,"3935 CHESTNUT AVE, HAWARDEN, IA, 51023",0,200,2076
191670035132,"3943 CHESTNUT AVE, HAWARDEN, IA, 51023",0,200,1848
191670014731,"1710 400TH ST, HAWARDEN, IA, 51023",0,100,2752
191670032202,"2097 400TH ST, HAWARDEN, IA, 51023",0,0,0
191670014778,"1941 400TH ST, HAWARDEN, IA, 51023",0,200,1782
191670014761,"1855 400TH ST, HAWARDEN, IA, 51023",0,100,1748
191670014812,"2050 410TH ST, HAWARDEN, IA, 51023",0,0,0
191670014797,"2021 400TH ST, HAWARDEN, IA, 51023",0,100,1909
191670014802,"2081 400TH ST, HAWARDEN, IA, 51023",0,100,1462
191670014782,"1951 400TH ST, HAWARDEN, IA, 51023",0,0,0
191670014769,"1840 410TH ST, HAWARDEN, IA, 51023",0,100,1148
191670014790,"1934 410TH ST, HAWARDEN, IA, 51023",0,100,1476
191670014795,"1986 410TH ST, HAWARDEN, IA, 51023",0,100,1673
191670014866,"2297 410TH ST, HAWARDEN, IA, 51023",0,0,0
191670034444,"4018 DOGWOOD AVE, HAWARDEN, IA, 51023",0,100,1575
191670014860,"2251 410TH ST, HAWARDEN, IA, 51023",0,0,0
191670014865,"4111 DOVE AVE, IRETON, IA, 51027",0,100,1824
191670014828,"4071 DOGWOOD AVE, HAWARDEN, IA, 51023",0,100,1123
191670014852,"2248 410TH ST, HAWARDEN, IA, 51023",0,200,1648
191670014820,"2183 400TH ST, HAWARDEN, IA, 51023",0,100,1888
191670033395,"4105 DOVE AVE, IRETON, IA, 51027",0,100,1904
191670014908,"4133 DIPPER AVE, HAWARDEN, IA, 51023",0,200,1664
191670014911,"2010 420TH ST, HAWARDEN, IA, 51023",0,0,0
191670014912,"2010 420TH ST, HAWARDEN, IA, 51023",0,100,1584
191670014927,"4143 COOLIDGE AVE, HAWARDEN, IA, 51023",0,100,2012
191670014931,"1930 420TH ST, HAWARDEN, IA, 51023",0,300,2020
191670032208,"4121 DOGWOOD AVE, HAWARDEN, IA, 51023",0,100,1088
191670014887,"4168 DIPPER AVE, HAWARDEN, IA, 51023",0,100,1565
191670014892,"2124 420TH ST, IRETON, IA, 51027",0,100,1489
191670014897,"4149 DOGWOOD AVE, HAWARDEN, IA, 51023",0,100,3177
191670014873,"2248 420TH ST, HAWARDEN, IA, 51023",0,100,1349
191670014900,"2176 420TH ST, IRETON, IA, 51027",0,300,1677
191670014917,"4189 DIPPER AVE, HAWARDEN, IA, 51023",0,200,2096
191670014921,"4120 CLEVELAND AVE, HAWARDEN, IA, 51023",0,100,1996
191670014954,"4163 CLEVELAND AVE, HAWARDEN, IA, 51023",0,200,1400
191670014944,"4105 CLEVELAND AVE, HAWARDEN, IA, 51023",0,0,0
191670014945,"4105 CLEVELAND AVE, HAWARDEN, IA, 51023",0,0,0
191670014959,"4122 CHERRY AVE, HAWARDEN, IA, 51023",0,200,1505
191670014966,"4115 CHESTNUT AVE, HAWARDEN, IA, 51023",0,0,0
191670014969,"4115 CHESTNUT AVE, HAWARDEN, IA, 51023",0,100,1952
191670014935,"1958 420TH ST, HAWARDEN, IA, 51023",0,0,0
191670014936,"1958 420TH ST, HAWARDEN, IA, 51023",0,100,2696
191670014937,"4195 COOLIDGE AVE, HAWARDEN, IA, 51023",0,0,0
191670014973,"4184 CHERRY AVE, HAWARDEN, IA, 51023",0,100,1654
191670015027,"1866 430TH ST, HAWARDEN, IA, 51023",0,200,1736
191670034445,"1921 420TH ST, HAWARDEN, IA, 51023",0,100,2134
191670034446,"1921 420TH ST, HAWARDEN, IA, 51023",0,0,0
191670015034,"4258 CLEVELAND AVE, HAWARDEN, IA, 51023",0,0,0
191670015079,"4207 DOGWOOD AVE, IRETON, IA, 51027",0,200,1884
191670033396,"4213 DOGWOOD AVE, IRETON, IA, 51027",0,100,2244
191670033397,"4213 DOGWOOD AVE, IRETON, IA, 51027",0,0,0
191670036636,"4213 DOGWOOD AVE, IRETON, IA, 51027",0,100,2244
191670015049,"1996 430TH ST, HAWARDEN, IA, 51023",0,0,0
191670015040,"4243 COOLIDGE AVE, HAWARDEN, IA, 51023",0,100,1976
191670015044,"1912 430TH ST, HAWARDEN, IA, 51023",0,100,2789
191670015086,"4290 DIPPER AVE, IRETON, IA, 51027",0,100,1096
191670015063,"2024 430TH ST, HAWARDEN, IA, 51023",0,0,0
191670015066,"2024 430TH ST, HAWARDEN, IA, 51023",0,100,1838
191670034448,"4349 DOVE AVE, SIOUX CENTER, IA, 51250",0,0,0
191670015137,"4316 DIPPER AVE, IRETON, IA, 51027",0,100,1557
191670015124,"4311 DOVE AVE, IRETON, IA, 51027",0,0,0
191670015125,"4311 DOVE AVE, IRETON, IA, 51027",0,200,1512
191670015115,"4261 DOVE AVE, IRETON, IA, 51027",0,200,1344
191670015119,"4300 DOGWOOD AVE, IRETON, IA, 51027",0,200,1271
191670015103,"2271 420TH ST, IRETON, IA, 51027",0,100,1631
191670015140,"4324 DIPPER AVE, IRETON, IA, 51027",0,400,2639
191670015091,"4261 DOGWOOD AVE, IRETON, IA, 51027",0,100,1600
191670015111,"4292 DOGWOOD AVE, IRETON, IA, 51027",0,100,1432
191670036642,"4292 DOGWOOD AVE, IRETON, IA, 51027",0,100,1432
191670015099,"4240 DOGWOOD AVE, IRETON, IA, 51027",0,300,2226
191670015169,"2051 430TH ST, HAWARDEN, IA, 51023",0,0,0
191670015190,"1971 430TH ST, HAWARDEN, IA, 51023",0,100,2272
191670015191,"1971 430TH ST, HAWARDEN, IA, 51023",0,0,0
191670036648,"1971 430TH ST, HAWARDEN, IA, 51023",0,100,2272
191670015151,"2128 440TH ST, IRETON, IA, 51027",0,0,0
191670015153,"4383 DOGWOOD AVE, IRETON, IA, 51027",0,0,0
191670015157,"4383 DOGWOOD AVE, IRETON, IA, 51027",0,100,1531
191670015184 01,"2050 440TH ST, IRETON, IA, 51027",0,100,1345
191670015150,"2128 440TH ST, IRETON, IA, 51027",0,100,1445
191670015314,"2061 440TH ST, IRETON, IA, 51027",0,100,1416
191670015325,"2058 450TH ST, IRETON, IA, 51027",0,0,0
191670015355 01,"4411 DOVE AVE, HAWARDEN, IA, 51023",0,100,1080
191670015355 02,"4411 DOVE AVE, HAWARDEN, IA, 51023",0,100,1080
191670032219,"2249 440TH ST, IRETON, IA, 51027",0,0,0
191670015350,"4440 DOGWOOD AVE, IRETON, IA, 51027",0,100,1344
191670033413,"2220 450TH ST, IRETON, IA, 51027",0,0,0
191670015326,"2058 450TH ST, IRETON, IA, 51027",0,300,1747
191670032217,"4405 DOGWOOD AVE, IRETON, IA, 51027",0,0,0
191670031505,"2148 450TH ST, IRETON, IA, 51027",0,100,1904
191670015337,"4472 DIPPER AVE, HAWARDEN, IA, 51023",0,0,0
191670031506,"2148 450TH ST, IRETON, IA, 51027",0,0,0
191670033414,"2220 450TH ST, IRETON, IA, 51027",0,200,1390
191670032220,"2220 450TH ST, IRETON, IA, 51027",0,0,0
191670015388,"3951 GOLDFINCH AVE, SIOUX CENTER, IA, 51250",0,300,2325
191670015390,"2858 400TH ST, SIOUX CENTER, IA, 51250",0,300,2521
191670015417,"3940 FIG AVE, SIOUX CENTER, IA, 51250",0,100,1975
191670033420,"3962 GARFIELD AVE, SIOUX CENTER, IA, 51250",0,100,2006
191670015383,"3962 GARFIELD AVE, SIOUX CENTER, IA, 51250",0,0,0
191670015412,"2756 400TH ST, SIOUX CENTER, IA, 51250",0,200,2100
191670015414,"2796 400TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670033421,"3975 FIR AVE, SIOUX CENTER, IA, 51250",0,0,0
191670033422,"3975 FIR AVE, SIOUX CENTER, IA, 51250",0,100,2182
191670033426,"2590 400TH ST, SIOUX CENTER, IA, 51250",0,100,1912
191670015424,"3960 FIG AVE, SIOUX CENTER, IA, 51250",0,100,1904
191670015463,"2463 390TH ST, SIOUX CENTER, IA, 51250",0,200,1232
191670015470,"3978 EAGLE AVE, IRETON, IA, 51027",0,100,1240
191670015446,"2510 400TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670015447,"2510 400TH ST, SIOUX CENTER, IA, 51250",0,100,1696
191670015452,"2580 400TH ST, SIOUX CENTER, IA, 51250",0,100,1990
191670033423,"3975 FIR AVE, SIOUX CENTER, IA, 51250",0,0,0
191670015435,"2525 390TH ST, SIOUX CENTER, IA, 51250",0,200,1400
191670015459,"2445 390TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670033415,"2280 450TH ST, IRETON, IA, 51027",0,100,1978
191670015518,"4085 EAGLE AVE, SIOUX CENTER, IA, 51250",0,100,1449
191670015489,"2320 400TH ST, HAWARDEN, IA, 51023",0,300,1800
191670015486,"3949 EAGLE AVE, IRETON, IA, 51027",0,100,1882
191670032224,"2490 400TH ST, IRETON, IA, 51027",0,100,2531
191670032225,"2510 400TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670015504,"4021 EAGLE AVE, IRETON, IA, 51027",0,100,2420
191670015500,"4048 DOVE AVE, SIOUX CENTER, IA, 51250",0,0,0
191670015501,"4040 DOVE AVE, SIOUX CENTER, IA, 51250",0,0,0
191670015490,"2320 400TH ST, HAWARDEN, IA, 51023",0,0,0
191670033427,"2471 400TH ST, IRETON, IA, 51027",0,100,2236
191670033428,"2457 400TH ST, IRETON, IA, 51027",0,0,0
191670015492,"2320 400TH ST, HAWARDEN, IA, 51023",0,0,0
191670015561,"4059 FIG AVE, SIOUX CENTER, IA, 51250",0,100,2122
191670015535,"4081 ELMWOOD AVE, IRETON, IA, 51027",0,100,1870
191670015541,"2525 400TH ST, SIOUX CENTER, IA, 51250",0,300,2053
191670015579,"2630 410TH ST, SIOUX CENTER, IA, 51250",0,100,1296
191670015571,"2669 400TH ST, SIOUX CENTER, IA, 51250",0,100,1488
191670015573,"4013 FIR AVE, SIOUX CENTER, IA, 51250",0,100,1428
191670034450,"2525 400TH ST, SIOUX CENTER, IA, 51250",0,300,2053
191670034451,"2525 400TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670015564,"2621 400TH ST, SIOUX CENTER, IA, 51250",0,100,1490
191670015566,"2647 400TH ST, SIOUX CENTER, IA, 51250",0,300,1692
191670015551,"4021 FIG AVE, SIOUX CENTER, IA, 51250",0,100,1620
191670015553,"4076 ELMWOOD AVE, IRETON, IA, 51027",0,0,0
191670015554,"4076 ELMWOOD AVE, IRETON, IA, 51027",0,100,1196
191670036679,"4076 ELMWOOD AVE, IRETON, IA, 51027",0,0,0
191670015583,"4063 FIR AVE, SIOUX CENTER, IA, 51250",0,100,1724
191670015548,"4021 FIG AVE, SIOUX CENTER, IA, 51250",0,0,0
191670015588,"2731 400TH ST, SIOUX CENTER, IA, 51250",0,100,1573
191670015605,"2770 410TH ST, SIOUX CENTER, IA, 51250",0,0,842
191670015607 01,"4081 GARFIELD AVE, SIOUX CENTER, IA, 51250",0,200,1334
191670015607 02,"4081 GARFIELD AVE, SIOUX CENTER, IA, 51250",0,200,1334
191670015632,"2831 410TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670015601,"2740 410TH ST, SIOUX CENTER, IA, 51250",0,100,1612
191670015603,"4065 GARFIELD AVE, SIOUX CENTER, IA, 51250",0,0,0
191670015626,"4069 GOLDFINCH AVE, SIOUX CENTER, IA, 51250",0,0,1260
191670036682,"4069 GOLDFINCH AVE, SIOUX CENTER, IA, 51250",0,0,0
191670015612,"4030 GARFIELD AVE, SIOUX CENTER, IA, 51250",0,100,1243
191670015613,"4030 GARFIELD AVE, SIOUX CENTER, IA, 51250",0,0,0
191670015617,"2863 400TH ST, SIOUX CENTER, IA, 51250",0,200,1456
191670031516,"2865 400TH ST, SIOUX CENTER, IA, 51250",0,200,1200
191670033435,"2881 400TH ST, SIOUX CENTER, IA, 51250",0,200,2109
191670033436,"2881 400TH ST, SIOUX CENTER, IA, 51250",0,200,1680
191670015592,"2767 400TH ST, SIOUX CENTER, IA, 51250",0,200,1856
191670015593,"2767 400TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670015639,"4143 GOLDFINCH AVE, SIOUX CENTER, IA, 51250",0,100,1678
191670015641,"4154 GARFIELD AVE, SIOUX CENTER, IA, 51250",0,100,1197
191670015644,"2810 420TH ST, MAURICE, IA, 51036",0,100,1620
191670015646,"2840 420TH ST, MAURICE, IA, 51036",0,200,2040
191670033439,"2767 410TH ST, SIOUX CENTER, IA, 51250",0,100,1694
191670033440,"2769 410TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670015652,"2709 410TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670015653,"4120 FIR AVE, SIOUX CENTER, IA, 51250",0,100,1762
191670036684 01,"2709 410TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670036684 02,"2709 410TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670015654,"2713 410TH ST, SIOUX CENTER, IA, 51250",0,100,2388
191670036685,"2713 410TH ST, SIOUX CENTER, IA, 51250",0,100,2388
191670015657,"4146 FIR AVE, SIOUX CENTER, IA, 51250",0,100,1306
191670015658,"4146 FIR AVE, SIOUX CENTER, IA, 51250",0,0,0
191670033441,"4121 GARFIELD AVE, SIOUX CENTER, IA, 51250",0,0,8360
191670015668,"4135 GARFIELD AVE, SIOUX CENTER, IA, 51250",0,0,76000
191670015678,"4122 FIG AVE, SIOUX CENTER, IA, 51250",0,200,2460
191670015679,"2637 410TH ST, SIOUX CENTER, IA, 51250",0,100,1402
191670015729,"4149 ELMWOOD AVE, IRETON, IA, 51027",0,200,1568
191670036701,"4149 ELMWOOD AVE, SIOUX CENTER, IA, 51250",0,200,1568
191670015721,"4140 EAGLE AVE, IRETON, IA, 51027",0,100,2336
191670033442,"2510 420TH ST, IRETON, IA, 51027",0,100,2162
191670033444,"2510 420TH ST, IRETON, IA, 51027",0,0,0
191670035154,"4166 ELMWOOD AVE, SIOUX CENTER, IA, 51250",0,0,0
191670031518,"4163 FIG AVE, SIOUX CENTER, IA, 51250",0,400,3050
191670015687,"4160 FIG AVE, SIOUX CENTER, IA, 51250",0,100,2453
191670036698,"4140 EAGLE AVE, IRETON, IA, 51027",0,0,0
191670015699,"2533 410TH ST, IRETON, IA, 51027",0,200,2128
191670015694,"2660 420TH ST, SIOUX CENTER, IA, 51250",0,100,2264
191670032226,"2688 420TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670032227,"4194 DOVE AVE, IRETON, IA, 51027",0,100,1064
191670015767,"4231 EAGLE AVE, IRETON, IA, 51027",0,100,1008
191670015761,"2364 420TH ST, IRETON, IA, 51027",0,100,1680
191670036703,"2430 420TH ST, IRETON, IA, 51027",0,0,0
191670015739,"2466 420TH ST, IRETON, IA, 51027",0,300,1992
191670015804,"4244 ELMWOOD AVE, IRETON, IA, 51027",0,100,1792
191670015809,"2583 420TH ST, SIOUX CENTER, IA, 51250",0,0,0
191670015781,"4204 EAGLE AVE, IRETON, IA, 51027",0,300,2481
191670015778,"4255 EAGLE AVE, IRETON, IA, 51027",0,200,1922
191670015811,"4237 FIG AVE, SIOUX CENTER, IA, 51250",0,100,1817
191670033447,"4281 FIG AVE, IRETON, IA, 51027",0,100,1695
191670015839,"4280 FIG AVE, IRETON, IA, 51027",0,200,1302
191670015858,"2771 420TH ST, MAURICE, IA, 51036",0,100,1988
191670015848,"4259 FIR AVE, MAURICE, IA, 51036",0,200,1820
191670015851,"2678 430TH ST, MAURICE, IA, 51036",0,200,1576
191670015867,"2740 430TH ST, MAURICE, IA, 51036",0,200,1395
191670015868,"2740 430TH ST, MAURICE, IA, 51036",0,0,0
191670015827,"4242 FIG AVE, SIOUX CENTER, IA, 51250",0,200,1872
191670033453,"2862 430TH ST, MAURICE, IA, 51036",0,300,3635
191670015895,"2838 430TH ST, SIOUX CENTER, IA, 51250",0,100,1404
191670015915,"2844 440TH ST, MAURICE, IA, 51036",0,300,2266
191670033457,"2865 430TH ST, MAURICE, IA, 51036",0,0,0
191670015885,"2851 420TH ST, MAURICE, IA, 51036",0,100,1266
191670015888,"4241 GOLDFINCH AVE, SIOUX CENTER, IA, 51250",0,100,904
