"","lemma","verb_count","item2","cooccurence_count"
"1001","defend",30,"note",33
"1002","defend",30,"dj",30
"1003","defend",30,"routine",28
"1004","defend",30,"protect",25
"1005","describe",30,"note",21
"1006","describe",30,"description",19
"1007","describe",30,"dj",19
"1008","describe",30,"routine",19
"1009","describe",30,"disposition",12
"1010","describe",30,"posture",12
"1011","increase",30,"note",58
"1012","increase",30,"description",53
"1013","increase",30,"dj",51
"1014","increase",30,"routine",48
"1015","increase",30,"sn",26
"1016","present",30,"sep",8
"1017","present",30,"timely",5
"1018","present",30,"nature",5
"1019","present",30,"provision",4
"1020","present",30,"regard",4
"1021","present",30,"specialty",4
"1022","present",30,"assistant",4
"1023","present",30,"locality",4
"1024","present",30,"rff",4
"1025","present",30,"seasonal",4
"1026","present",30,"specialist",4
"1027","promulgate",30,"dj",29
"1028","promulgate",30,"routine",28
"1029","promulgate",30,"note",28
"1030","promulgate",30,"description",27
"1031","promulgate",30,"sn",12
"1032","promulgate",30,"accordance",12
"1033","reflect",30,"timely",5
"1034","reflect",30,"remove",4
"1035","reflect",30,"specialty",4
"1036","reflect",30,"revise",3
"1037","reflect",30,"sep",3
"1038","reflect",30,"sequence",3
"1039","reflect",30,"urgent",3
"1040","reflect",30,"utilize",3
"1041","reflect",30,"continually",3
"1042","reflect",30,"excessive",3
"1043","reflect",30,"inclusion",3
"1044","reflect",30,"often",3
"1045","reflect",30,"optimum",3
"1046","reflect",30,"ramification",3
"1047","reflect",30,"unfocused",3
"1048","restrict",30,"note",34
"1049","restrict",30,"routine",31
"1050","restrict",30,"aug",16
"1051","restrict",30,"validation",10
"1052","restrict",30,"cutoff",8
"1053","restrict",30,"icod",8
"1054","source",30,"priority",212
"1055","source",30,"note",205
"1056","source",30,"description",194
"1057","source",30,"date",190
"1058","source",30,"dj",180
"1059","translate",30,"utilize",10
"1060","translate",30,"2",9
"1061","translate",30,"view",9
"1062","translate",30,"socio",7
"1063","translate",30,"english",4
"1064","translate",30,"radio",4
"1065","minimize",29,"routine",29
"1066","minimize",29,"note",29
"1067","minimize",29,"sep",10
"1068","minimize",29,"fratricide",9
"1069","minimize",29,"aug",8
"1070","mitigate",29,"note",33
"1071","mitigate",29,"present",6
"1072","mitigate",29,"occur",5
"1073","mitigate",29,"posture",5
"1074","mitigate",29,"sep",5
"1075","regard",29,"sep",5
"1076","regard",29,"worldwide",5
"1077","regard",29,"continuously",4
"1078","regard",29,"regularly",4
"1079","regard",29,"threaten",3
"1080","regard",29,"unconventional",3
"1081","regard",29,"uw",3
"1082","regard",29,"unambiguous",3
"1083","resolve",29,"description",29
"1084","resolve",29,"note",28
"1085","resolve",29,"dj",27
"1086","resolve",29,"routine",27
"1087","resolve",29,"dodi",13
"1088","verify",29,"require",19
"1089","verify",29,"equipment",17
"1090","verify",29,"priority",15
"1091","verify",29,"available",15
"1092","verify",29,"lift",15
"1093","verify",29,"description",15
"1094","anticipate",28,"routine",49
"1095","anticipate",28,"description",48
"1096","anticipate",28,"dj",47
"1097","anticipate",28,"note",46
"1098","anticipate",28,"perception",16
"1099","apportion",28,"description",27
"1100","apportion",28,"routine",27
"1101","apportion",28,"note",27
"1102","apportion",28,"dj",24
"1103","apportion",28,"cjcsm",11
"1104","apportion",28,"validate",11
"1105","deconflict",28,"note",15
"1106","deconflict",28,"mar",5
"1107","deconflict",28,"sep",5
"1108","deconflict",28,"utilize",4
"1109","deconflict",28,"debriefings",4
"1110","deconflict",28,"entire",4
"1111","deconflict",28,"jpra",4
"1112","deconflict",28,"polygraph",4
"1113","deconflict",28,"registry",4
"1114","expect",28,"note",19
"1115","expect",28,"great",11
"1116","expect",28,"that",8
"1117","expect",28,"happen",6
"1118","expect",28,"me",6
"1119","expect",28,"things",6
"1120","expect",28,"to",6
"1121","expect",28,"more",6
"1122","release",28,"routine",45
"1123","release",28,"note",38
"1124","release",28,"either",10
"1125","release",28,"nov",10
"1126","release",28,"timely",10
"1127","represent",28,"taskings",4
"1128","represent",28,"significantly",4
"1129","represent",28,"sop",4
"1130","represent",28,"unclear",4
"1131","represent",28,"stakeholder",3
"1132","represent",28,"timely",3
"1133","represent",28,"typically",3
"1134","represent",28,"utilize",3
"1135","represent",28,"departure",3
"1136","represent",28,"orchestrate",3
"1137","represent",28,"suitably",3
"1138","answer",27,"description",21
"1139","answer",27,"dj",19
"1140","answer",27,"note",18
"1141","answer",27,"routine",17
"1142","answer",27,"aug",11
"1143","cause",27,"note",28
"1144","cause",27,"description",27
"1145","cause",27,"dj",25
"1146","cause",27,"routine",24
"1147","cause",27,"perform",7
"1148","help",27,"note",32
"1149","help",27,"routine",30
"1150","help",27,"sep",10
"1151","help",27,"knowledge",9
"1152","help",27,"timely",6
"1153","maximize",27,"note",21
"1154","maximize",27,"sep",7
"1155","maximize",27,"utilize",6
"1156","maximize",27,"sufficiently",5
"1157","maximize",27,"purpose",4
"1158","maximize",27,"timely",4
"1159","maximize",27,"decentralize",4
"1160","maximize",27,"efficiency",4
"1161","maximize",27,"horizontal",4
"1162","maximize",27,"optimize",4
"1163","maximize",27,"unity",4
"1164","maximize",27,"vertical",4
"1165","organize",27,"routine",50
"1166","organize",27,"note",50
"1167","organize",27,"nov",16
"1168","organize",27,"perform",12
"1169","organize",27,"dec",10
"1170","act",26,"note",42
"1171","act",26,"date",38
"1172","act",26,"description",38
"1173","act",26,"dj",38
"1174","act",26,"may",37
"1175","adjust",26,"note",20
"1176","adjust",26,"original",5
"1177","adjust",26,"sep",5
"1178","adjust",26,"success",5
"1179","adjust",26,"aug",4
"1180","adjust",26,"is",4
"1181","adjust",26,"me",4
"1182","adjust",26,"projection",4
"1183","adjust",26,"sequence",4
"1184","adjust",26,"seven",4
"1185","adjust",26,"terrain",4
"1186","adjust",26,"that",4
"1187","adjust",26,"to",4
"1188","adjust",26,"changes",4
"1189","adjust",26,"fatal",4
"1190","adjust",26,"like",4
"1191","combat",26,"description",210
"1192","combat",26,"note",210
"1193","combat",26,"date",209
"1194","combat",26,"priority",204
"1195","combat",26,"dj",203
"1196","isolate",26,"include",33
"1197","isolate",26,"description",25
"1198","isolate",26,"priority",24
"1199","isolate",26,"date",24
"1200","isolate",26,"dj",24
"1201","isolate",26,"note",24
"1202","preserve",26,"typically",4
"1203","preserve",26,"discovery",4
"1204","preserve",26,"important",4
"1205","preserve",26,"recognize",4
"1206","preserve",26,"purpose",3
"1207","preserve",26,"utilize",3
"1208","preserve",26,"nature",3
"1209","preserve",26,"specifically",3
"1210","preserve",26,"technological",3
"1211","preserve",26,"unity",3
"1212","recover",26,"description",26
"1213","recover",26,"dj",26
"1214","recover",26,"routine",26
"1215","recover",26,"note",25
"1216","recover",26,"capture",11
"1217","stage",26,"note",36
"1218","stage",26,"description",35
"1219","stage",26,"routine",34
"1220","stage",26,"dj",31
"1221","stage",26,"onward",25
"1222","consist",25,"routine",26
"1223","consist",25,"dj",23
"1224","consist",25,"description",21
"1225","consist",25,"note",21
"1226","consist",25,"gravity",12
"1227","consist",25,"icbm",12
"1228","consist",25,"intercontinental",12
"1229","consist",25,"slbm",12
"1230","consist",25,"submarine",12
"1231","remain",25,"include",34
"1232","remain",25,"priority",27
"1233","remain",25,"date",27
"1234","remain",25,"description",27
"1235","remain",25,"routine",27
"1236","remove",25,"removal",5
"1237","remove",25,"adversely",4
"1238","remove",25,"scale",3
"1239","remove",25,"significance",3
"1240","remove",25,"typically",3
"1241","remove",25,"continually",3
"1242","remove",25,"eventually",3
"1243","remove",25,"expose",3
"1244","remove",25,"functionality",3
"1245","remove",25,"inclusion",3
"1246","remove",25,"noticeable",3
"1247","remove",25,"scheme",3
"1248","concern",24,"note",53
"1249","concern",24,"sep",11
"1250","concern",24,"timely",8
"1251","concern",24,"dec",7
"1252","concern",24,"nov",7
"1253","concern",24,"large",7
"1254","derive",24,"dj",25
"1255","derive",24,"routine",25
"1256","derive",24,"description",24
"1257","derive",24,"note",23
"1258","derive",24,"sep",11
"1259","leverage",24,"note",36
"1260","leverage",24,"routine",25
"1261","leverage",24,"knowledge",17
"1262","leverage",24,"inform",16
"1263","leverage",24,"perception",16
"1264","lose",24,"description",15
"1265","lose",24,"note",15
"1266","lose",24,"dj",14
"1267","lose",24,"routine",14
"1268","lose",24,"man",13
"1269","threaten",24,"committee",3
"1270","threaten",24,"prophylaxis",3
"1271","threaten",24,"throughout",2
"1272","threaten",24,"timely",2
"1273","threaten",24,"visit",2
"1274","threaten",24,"carry",2
"1275","threaten",24,"chair",2
"1276","threaten",24,"circumstance",2
"1277","threaten",24,"collective",2
"1278","threaten",24,"continually",2
"1279","threaten",24,"distinguish",2
"1280","threaten",24,"dotmlpf",2
"1281","threaten",24,"imminent",2
"1282","threaten",24,"intention",2
"1283","threaten",24,"iwg",2
"1284","threaten",24,"iwgs",2
"1285","threaten",24,"na",2
"1286","threaten",24,"otherwise",2
"1287","threaten",24,"placement",2
"1288","threaten",24,"play",2
"1289","threaten",24,"polad",2
"1290","threaten",24,"prove",2
"1291","threaten",24,"react",2
"1292","threaten",24,"sofa",2
"1293","threaten",24,"vital",2
"1294","assure",23,"description",26
"1295","assure",23,"dj",26
"1296","assure",23,"routine",26
"1297","assure",23,"note",26
"1298","assure",23,"dodi",9
"1299","assure",23,"oct",9
"1300","set",23,"note",64
"1301","set",23,"description",60
"1302","set",23,"dj",60
"1303","set",23,"routine",58
"1304","set",23,"sn",23
"1305","tailor",23,"careful",3
"1306","tailor",23,"duplication",3
"1307","tailor",23,"favorable",3
"1308","tailor",23,"particular",3
"1309","tailor",23,"structural",3
"1310","tailor",23,"typical",3
"1311","tailor",23,"window",3
"1312","attach",22,"note",22
"1313","attach",22,"description",21
"1314","attach",22,"dj",18
"1315","attach",22,"routine",18
"1316","attach",22,"relationship",6
"1317","attach",22,"nov",6
"1318","attach",22,"purpose",6
"1319","attempt",22,"description",17
"1320","attempt",22,"routine",17
"1321","attempt",22,"note",17
"1322","attempt",22,"dj",16
"1323","attempt",22,"detect",8
"1324","attempt",22,"possess",8
"1325","attempt",22,"wartime",8
"1326","characterize",22,"description",24
"1327","characterize",22,"note",24
"1328","characterize",22,"dj",22
"1329","characterize",22,"routine",22
"1330","characterize",22,"detect",9
"1331","characterize",22,"exploit",9
"1332","encompass",22,"note",24
"1333","encompass",22,"mitigate",4
"1334","encompass",22,"path",4
"1335","encompass",22,"sep",4
"1336","encompass",22,"guide",3
"1337","encompass",22,"outage",3
"1338","encompass",22,"reflect",3
"1339","encompass",22,"typically",3
"1340","encompass",22,"collective",3
"1341","evacuate",22,"note",20
"1342","evacuate",22,"description",19
"1343","evacuate",22,"dj",19
"1344","evacuate",22,"routine",19
"1345","evacuate",22,"designate",10
"1346","pertain",22,"note",11
"1347","pertain",22,"routine",9
"1348","pertain",22,"deployable",7
"1349","pertain",22,"letter",7
"1350","pertain",22,"sealift",7
"1351","project",22,"description",58
"1352","project",22,"note",56
"1353","project",22,"dj",54
"1354","project",22,"routine",54
"1355","project",22,"sn",24
"1356","seize",22,"note",24
"1357","seize",22,"description",23
"1358","seize",22,"dj",23
"1359","seize",22,"routine",19
"1360","seize",22,"decisive",10
"1361","avoid",21,"description",15
"1362","avoid",21,"dj",14
"1363","avoid",21,"routine",14
"1364","avoid",21,"note",14
"1365","avoid",21,"outside",7
"1366","change",21,"note",136
"1367","change",21,"description",133
"1368","change",21,"dj",127
"1369","change",21,"routine",125
"1370","change",21,"sep",50
"1371","defeat",21,"description",48
"1372","defeat",21,"dj",48
"1373","defeat",21,"routine",45
"1374","defeat",21,"note",44
"1375","defeat",21,"effort",30
"1376","render",21,"sep",4
"1377","render",21,"timely",4
"1378","render",21,"specialize",3
"1379","render",21,"ii",3
"1380","render",21,"sabotage",2
"1381","render",21,"safeguard",2
"1382","render",21,"safely",2
"1383","render",21,"seizure",2
"1384","render",21,"smart",2
"1385","render",21,"society",2
"1386","render",21,"software",2
"1387","render",21,"specially",2
"1388","render",21,"study",2
"1389","render",21,"surgical",2
"1390","render",21,"textual",2
"1391","render",21,"traffic",2
"1392","render",21,"typically",2
"1393","render",21,"unanticipated",2
"1394","render",21,"violent",2
"1395","render",21,"visit",2
"1396","render",21,"adherent",2
"1397","render",21,"anchor",2
"1398","render",21,"automatically",2
"1399","render",21,"berth",2
"1400","render",21,"coerce",2
"1401","render",21,"combination",2
"1402","render",21,"compete",2
"1403","render",21,"conclude",2
"1404","render",21,"conclusively",2
"1405","render",21,"credible",2
"1406","render",21,"crucial",2
"1407","render",21,"deconflicted",2
"1408","render",21,"demarche",2
"1409","render",21,"deprive",2
"1410","render",21,"differ",2
"1411","render",21,"diversion",2
"1412","render",21,"drill",2
"1413","render",21,"endemic",2
"1414","render",21,"fax",2
"1415","render",21,"fear",2
"1416","render",21,"frequently",2
"1417","render",21,"ideology",2
"1418","render",21,"instill",2
"1419","render",21,"large",2
"1420","render",21,"likely",2
"1421","render",21,"master",2
"1422","render",21,"mnfs",2
"1423","render",21,"newsgroup",2
"1424","render",21,"paramount",2
"1425","render",21,"portal",2
"1426","render",21,"radio",2
"1427","render",21,"restorative",2
"1428","render",21,"routinely",2
"1429","render",21,"soft",2
"1430","render",21,"spoe",2
"1431","render",21,"steady",2
"1432","render",21,"surge",2
"1433","render",21,"teleconference",2
