"","id","login","deg_cent","wtd_deg_cent","eigen_cent","page_rank","auth_score","hub_score","k_core","component","louvain_comm","fstgrdy_comm"
"784","784","ARINC Installer, Technician",24,24,1.87655286301327e-14,0.0010297555373697,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"785","785","Certified Fiber Optic Technician - Home/Premise/Curb/Node",24,24,1.8749475996574e-14,0.00102975553736963,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"786","786","Certified Fiber Optic Instructor",24,24,1.87815812636914e-14,0.00102975553736955,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"787","787","Certified Fiber Optic Specialist/Connectors",24,24,1.87815812636914e-14,0.00102975553736948,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"788","788","Broadband Premises Technician",24,24,1.8749475996574e-14,0.0010297555373694,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"789","789","Broadband-Voice over Internet Protocol",24,24,1.8749475996574e-14,0.00102975553736932,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"790","790","Fiber Optics Technician - Outside Plant",24,24,1.8749475996574e-14,0.00102975553736924,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"791","791","Certified Fiber Optic Specialist/Splicing",24,24,1.8749475996574e-14,0.00102975553736916,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"792","792","Certified Fiber Optic Specialist/Design",24,24,1.87655286301327e-14,0.00102975553736908,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"793","793","Certified Fiber Optic Specialist - Outside Plant",24,24,1.87815812636914e-14,0.001029755537369,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"794","794","Broadband Premises Expert",24,24,1.87655286301327e-14,0.00102975553736891,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"795","795","Fiber To The Antenna",24,24,1.87334233630152e-14,0.00102975553736883,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"796","796","Certified DME Specialist",5,5,0,0.00107204116638117,4.21381630916155e-17,4.21381630916155e-17,5,36,42,20
"797","797","Certified Electronics Technician - Journeyman-Level - Medical",5,5,0,0.0010720411663809,4.21381630916155e-17,4.21381630916155e-17,5,36,42,20
"798","798","Certified Radiology Equipment Specialist",5,5,0,0.00107204116638061,4.21381630916155e-17,4.21381630916155e-17,5,36,42,20
"799","799","Certified Biomedical Equipment Technician",5,5,0,0.00107204116638031,4.21381630916155e-17,4.21381630916155e-17,5,36,42,20
"800","800","Biomedical Imaging Electronics Technician",5,5,0,0.00107204116637999,4.21381630916155e-17,4.21381630916155e-17,5,36,42,20
"801","801","Certified Hemodialysis Bio-Medical Technician",5,5,0,0.00107204116637966,4.21381630916155e-17,4.21381630916155e-17,5,36,42,20
"802","802","Certified Master Watchmaker of the 21st Century",1,2,0,0.00107204116638147,8.52796157806504e-18,8.52796157806504e-18,1,37,43,45
"803","803","Certified Watchmaker of the 21st Century",1,2,0,0.00107204116638065,8.52796157806504e-18,8.52796157806504e-18,1,37,43,45
"804","804","Certified Building Operator",3,3,1.15165975840204e-08,0.000556915286040182,1.15165977686257e-08,1.15165977686257e-08,3,7,30,13
"805","805","Certified Apartment Maintenance Technician",3,3,1.15165975880335e-08,0.000556915286040147,1.15165977686257e-08,1.15165977686257e-08,3,7,30,13
"806","806","Certified Maintenance Employee",3,3,1.15165975840204e-08,0.00055691528604011,1.15165977686257e-08,1.15165977686257e-08,3,7,30,13
"807","807","Small Wind Installer - Level 1",1,1,0,0.00107204116638147,9.02960637677475e-18,9.02960637677475e-18,1,38,44,37
"808","808","Small Wind Associate",1,1,0,0.00107204116638065,9.02960637677475e-18,9.02960637677475e-18,1,38,44,37
"809","809","Bell/Saturation Diving Supervisor",11,12,0,0.0010115743454502,1.04342118131619e-16,1.04342118131619e-16,11,39,45,42
"810","810","Open Water Diver",11,12,0,0.00101157434545008,1.04342118131619e-16,1.04342118131619e-16,11,39,45,42
"811","811","Saturation Technician",11,12,0,0.00101157434544995,1.04342118131619e-16,1.04342118131619e-16,11,39,45,42
"812","812","Diver Medic Technician",11,12,0,0.00101157434544982,1.04342118131619e-16,1.04342118131619e-16,11,39,45,42
"813","813","Mixed Gas Diving Supervisor",11,12,0,0.00101157434544968,1.04342118131619e-16,1.04342118131619e-16,11,39,45,42
"814","814","Life Support Technician",11,12,0,0.00101157434544955,1.04342118131619e-16,1.04342118131619e-16,11,39,45,42
"815","815","Mixed Gas Diver",11,12,0,0.00101157434544941,1.04342118131619e-16,1.04342118131619e-16,11,39,45,42
"816","816","Air Diver",11,12,0,0.00101157434544926,1.04342118131619e-16,1.04342118131619e-16,11,39,45,42
"817","817","Air Diving Supervisor",11,12,0,0.00101157434544911,1.04342118131619e-16,1.04342118131619e-16,11,39,45,42
"818","818","Bell/Saturation Diving",11,12,0,0.00101157434544896,1.04342118131619e-16,1.04342118131619e-16,11,39,45,42
"819","819","Nitrobox Supervisor",11,12,0,0.00101157434544881,1.04342118131619e-16,1.04342118131619e-16,11,39,45,42
"820","820","Entry Level Tender Diver",11,22,0,0.00173717619661344,7.62500094038756e-17,7.62500094038756e-17,11,39,45,42
"821","821","Certified Registered Locksmith",5,5,0,0.00107204116638117,4.21381630916155e-17,4.21381630916155e-17,5,40,46,21
"822","822","Certified Master Locksmith",5,5,0,0.0010720411663809,4.21381630916155e-17,4.21381630916155e-17,5,40,46,21
"823","823","Certified Professional Locksmith",5,5,0,0.00107204116638061,4.21381630916155e-17,4.21381630916155e-17,5,40,46,21
"824","824","Certified Master Safe Technician",5,5,0,0.00107204116638031,4.21381630916155e-17,4.21381630916155e-17,5,40,46,21
"825","825","Certified Professional Safe Technician",5,5,0,0.00107204116637999,4.21381630916155e-17,4.21381630916155e-17,5,40,46,21
"826","826","Fundamental Locksmith",5,5,0,0.00107204116637966,4.21381630916155e-17,4.21381630916155e-17,5,40,46,21
"827","827","Manufactured Housing Professional",1,1,0,0.00107204116638147,9.02960637677475e-18,9.02960637677475e-18,1,41,47,39
"828","828","Envelope Professional",1,1,0,0.00107204116638065,9.02960637677475e-18,9.02960637677475e-18,1,41,47,39
"829","829","Certified Electrical Safety Worker",3,3,0.00397627304785905,0.000245347960185889,0.00397627304785923,0.00397627304785923,3,7,48,25
"830","830","Universal Design Certified Remodeler",3,3,0.00397627304785905,0.00024534796018587,0.00397627304785923,0.00397627304785923,3,7,48,25
"831","831","Welding Inspection and Metallurgy Professional",1,1,0,0.00107204116638147,9.02960637677475e-18,9.02960637677475e-18,1,42,49,36
"832","832","Certified Metalworking Fluids Specialist",1,1,0,0.00107204116638065,9.02960637677475e-18,9.02960637677475e-18,1,42,49,36
"833","833","Screw Machining Level II - Operate with Single Spindles II",3,3,0,0.00107204116638161,2.60855295329048e-17,2.60855295329048e-17,3,43,50,24
"834","834","Screw Machining Level III - Set Up & Operate with Multiple Spindles III",3,3,0,0.00107204116638123,2.60855295329048e-17,2.60855295329048e-17,3,43,50,24
"835","835","Screw Machining Level II - Operate with Multiple Spindles II",3,3,0,0.00107204116638083,2.60855295329048e-17,2.60855295329048e-17,3,43,50,24
"836","836","Screw Machining Level III - Set Up & Operate with Single Spindles III",3,3,0,0.00107204116638039,2.60855295329048e-17,2.60855295329048e-17,3,43,50,24
"837","837","Machining Level I - CNC Milling: Programming Setup & Operations",0,0,0,0.000160806174957916,8.52796157806504e-18,8.52796157806504e-18,0,44,51,56
"838","838","Stamping Level II - Operate with Progressive Dies II",10,10,0,0.00107204116638073,9.23026429625863e-17,9.23026429625863e-17,10,45,52,10
"839","839","Stamping Level III - Setup with Deep Draw Dies III",10,10,0,0.00107204116638057,9.23026429625863e-17,9.23026429625863e-17,10,45,52,10
"840","840","Diemaking Level III",10,10,0,0.00107204116638041,9.23026429625863e-17,9.23026429625863e-17,10,45,52,10
"841","841","Stamping Level II - Compound Dies",10,10,0,0.00107204116638025,9.23026429625863e-17,9.23026429625863e-17,10,45,52,10
"842","842","Level III - Setup with Single Hit Tooling III",10,10,0,0.00107204116638007,9.23026429625863e-17,9.23026429625863e-17,10,45,52,10
"843","843","Stamping Level II - Operate with Single Hit Tooling II",10,10,0,0.0010720411663799,9.23026429625863e-17,9.23026429625863e-17,10,45,52,10
"844","844","Stamping Level II - Operate with Deep Draw Dies II",10,10,0,0.00107204116637971,9.23026429625863e-17,9.23026429625863e-17,10,45,52,10
"845","845","Stamping Level III - Setup with Progressive Dies III",10,10,0,0.00107204116637953,9.23026429625863e-17,9.23026429625863e-17,10,45,52,10
"846","846","Stamping Level III - Setup with Compound Dies III",10,10,0,0.00107204116637933,9.23026429625863e-17,9.23026429625863e-17,10,45,52,10
"847","847","Diemaking Level II",10,10,0,0.00107204116637913,9.23026429625863e-17,9.23026429625863e-17,10,45,52,10
"848","848","Certified Oil Monitoring Analyst II",10,10,0,0.00107204116637893,9.23026429625863e-17,9.23026429625863e-17,10,45,52,10
"849","849","Protective Coatings Specialist - Industrial and Marine Structures",10,10,0,0.000793933645465588,9.23026429625863e-17,9.23026429625863e-17,10,11,53,30
"850","850","Coatings Inspector Program Level 3 - Peer Review",12,19,0,0.00137408510586337,1.12368434910975e-16,1.12368434910975e-16,10,11,53,30
"851","851","Protective Coating Technician",12,19,0,0.00137408510586313,1.12368434910975e-16,1.12368434910975e-16,10,11,53,30
"852","852","Coating Inspector Program Level 3 Peer Review - Nuclear Specialty",12,20,0,0.00144244340839105,8.82894845729086e-17,8.82894845729086e-17,10,11,53,30
"853","853","Coating Inspector Program Level 2 - Bridge Specialty",10,10,0,0.000793933645465085,9.23026429625863e-17,9.23026429625863e-17,10,11,53,30
"854","854","Cathodic Protection 2 -  Technician Maritime",12,19,0,0.00137408510586248,1.12368434910975e-16,1.12368434910975e-16,10,11,53,30
"855","855","Certified Coating Applicator",10,10,0,0.000793933645464812,9.23026429625863e-17,9.23026429625863e-17,10,11,53,30
"856","856","Coating Inspector Program Level 3 Peer Review - Marine Specialty",12,19,0,0.00137408510586206,1.12368434910975e-16,1.12368434910975e-16,10,11,53,30
"857","857","Coating Inspector Program Level I",12,19,0,0.00137408510586177,1.12368434910975e-16,1.12368434910975e-16,10,11,53,30
"858","858","Coatings Inspector Program Level 3 Peer Review - Bridge Specialty",12,19,0,0.00137408510586148,1.12368434910975e-16,1.12368434910975e-16,10,11,53,30
"859","859","Certified Composites Technicians",0,0,0,0.000160806174957916,8.52796157806504e-18,8.52796157806504e-18,0,46,54,57
"860","860","Certified Biosolids Land Appliers Class I",31,31,2.74325818635097e-08,0.00117785169684764,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"861","861","Certified Water Technologist",31,31,2.7432581847457e-08,0.00117785169684758,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"862","862","Wastewater Lab Analyst Class III",31,31,2.7432581847457e-08,0.00117785169684753,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"863","863","Wastewater Lab Analyst Class II",31,31,2.74325818314044e-08,0.00117785169684748,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"864","864","Certified  Biosolids Land Appliers Class II",31,31,2.74325818795623e-08,0.00117785169684742,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"865","865","Certified Operator Class I",31,31,2.74325818635097e-08,0.00117785169684737,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"866","866","Certified Public Works Professional-Supervision",31,31,2.74325818795623e-08,0.00117785169684731,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"867","867","Certified Public Works Professional-Management",31,31,2.74325818314044e-08,0.00117785169684725,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"868","868","Water Distribution Operator Class III",31,31,2.7432581847457e-08,0.0011778516968472,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"869","869","Inspection and Testing of Water-Based Systems I",31,31,2.74325818635097e-08,0.00117785169684714,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"870","870","Certified Collection Systems - Manager",31,31,2.7432581847457e-08,0.00117785169684708,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"871","871","Water Distribution Operator Class II",31,31,2.74325818314044e-08,0.00117785169684702,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"872","872","Water Lab Analyst Class IV",31,31,2.74325818635097e-08,0.00117785169684696,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"873","873","Certified Operator Class III",31,31,2.7432581847457e-08,0.0011778516968469,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"874","874","Water Lab Analyst Class III",31,31,2.7432581847457e-08,0.00117785169684684,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"875","875","Wastewater Lab Analyst Class IV",31,31,2.74325818635097e-08,0.00117785169684678,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"876","876","Inspection and Testing of Water-Based Systems III",31,31,2.74325818314044e-08,0.00117785169684672,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"877","877","Water Distribution Operator Class IV",31,31,2.74325818314044e-08,0.00117785169684665,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"878","878","Water Lab Analyst Class I",31,31,2.7432581847457e-08,0.00117785169684659,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"879","879","Certified MSW Collection Systems - Manager",31,31,2.74325818635097e-08,0.00117785169684653,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"880","880","Certified Stormwater Manager",31,31,2.74325818314044e-08,0.00117785169684646,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"881","881","Very Small Water Systems Operator",31,31,2.7432581847457e-08,0.0011778516968464,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"882","882","Wastewater Lab Analyst Class I",31,31,2.74325818635097e-08,0.00117785169684633,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"883","883","Water Collection Operator Class IV",31,31,2.74325818314044e-08,0.00117785169684627,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"884","884","Certified Operator Class II",31,31,2.74325818635097e-08,0.0011778516968462,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"885","885","Certified Operator Class IV",31,31,2.74325818314044e-08,0.00117785169684613,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"886","886","Household Hazardous Waste & CESQG Collection Facility Operations - Specialist",31,31,2.7432581847457e-08,0.00117785169684606,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"887","887","Water Distribution Operator Class I",31,31,2.74325818635097e-08,0.00117785169684599,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"888","888","Water Lab Analyst Class II",31,31,2.7432581847457e-08,0.00117785169684592,2.74325819758782e-08,2.74325819758782e-08,31,7,30,4
"889","889","Pressure Vessels Inspector Certification",9,9,0,0.000727691329033048,7.62500094038756e-17,7.62500094038756e-17,9,11,53,30
"890","890","Piping Inspector Certification",9,9,0,0.000727691329032893,7.62500094038756e-17,7.62500094038756e-17,9,11,53,30
"891","891","Recognized Graduate",2,3,0,0.000975101273675275,1.70559231561301e-17,1.70559231561301e-17,2,18,55,44
"892","892","Certified Preventative Functions Dental Assistant",2,3,0,0.000975101273674796,1.70559231561301e-17,1.70559231561301e-17,2,18,55,44
"893","893","Certified Welding Engineer",0,0,0,0.000160806174957916,8.52796157806504e-18,8.52796157806504e-18,0,47,56,58
"894","894","National 2nd Assistant Engineer Steam/Motor/GT",30,30,0,0.00107204116638193,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"895","895","National Assistant Engineer (OSV)",30,30,0,0.00107204116638189,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"896","896","National Assistant Engineer of MODU",30,30,0,0.00107204116638185,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"897","897","National QMED: Fireman/Watertender",30,30,0,0.0010720411663818,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"898","898","National QMED",30,30,0,0.00107204116638176,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"899","899","National QMED: Electrician/Refrigerating Engineer",30,30,0,0.00107204116638171,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"900","900","National QMED: Oiler",30,30,0,0.00107204116638167,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"901","901","Diplomate, Navigation Engineering",30,30,0,0.00107204116638162,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"902","902","Diplomate, Coastal Engineering",30,30,0,0.00107204116638158,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"903","903","National QMED: Junior Engineer",30,30,0,0.00107204116638153,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"904","904","Unlicensed Deck Engineer",30,30,0,0.00107204116638148,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"905","905","Chief Engineer (Unlimited)",30,30,0,0.00107204116638144,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"906","906","National QMED: Machinist/Pumpman",30,30,0,0.00107204116638139,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"907","907","Diplomate, Port Engineering",30,30,0,0.00107204116638134,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"908","908","National Chief Engineer (Limited) Steam/Motor/GT",30,30,0,0.00107204116638129,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"909","909","National Designated Duty Engineer Steam/Motor/GT",30,30,0,0.00107204116638124,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"910","910","National Assistant Engineer (Limited) Steam/Motor/GT",30,30,0,0.00107204116638119,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"911","911","National Chief Engineer/Assistant Engineer UFIV",30,30,0,0.00107204116638114,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"912","912","National Radio Officer",30,30,0,0.00107204116638109,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"913","913","Unlicensed Pumpman",30,30,0,0.00107204116638104,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"914","914","Chief Engineer (Limited)",30,30,0,0.00107204116638099,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"915","915","National Chief Engineer OSV",30,30,0,0.00107204116638093,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"916","916","Diplomate, Ocean Engineering",30,30,0,0.00107204116638088,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"917","917","Chief Engineer (OSV) - Near Coastal Domestic",30,30,0,0.00107204116638083,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"918","918","National 3rd Assistant Engineer Steam/Motor/GT",30,30,0,0.00107204116638077,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"919","919","National Chief Engineer of MODU",30,30,0,0.00107204116638072,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"920","920","National 1st Assistant Engineer Steam/Motor/GT",30,30,0,0.00107204116638066,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"921","921","Unlicensed Oiler",30,30,0,0.00107204116638061,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"922","922","National Chief Engineer",30,30,0,0.00107204116638055,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"923","923","Unlicensed Refrigeration Engineer",30,30,0,0.00107204116638049,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"924","924","National Chief Engineer Steam/Motor/GT",30,30,0,0.00107204116638043,2.72894770498081e-16,2.72894770498081e-16,30,48,57,5
"925","925","Roadway Lighting Technician Level I",17,17,2.75692686161512e-05,0.000892608155488657,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"926","926","Traffic Operations Practitioner Specialist",17,17,2.75692686161512e-05,0.000892608155488637,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"927","927","Traffic Signal Design/Engineering Technician Level II",17,17,2.75692686161432e-05,0.000892608155488617,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"928","928","Fiber Optic Technician for ITS, Traffic, Fire Alarm, and Communication Systems",17,17,2.75692686161593e-05,0.000892608155488597,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"929","929","Traffic Signal Senior Bench Technician Level III",17,17,2.75692686161593e-05,0.000892608155488576,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"930","930","Traffic Signal Operations Specialist",17,17,2.75692686161432e-05,0.000892608155488555,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"931","931","Electronics in Traffic Signal Technician",17,17,2.75692686161593e-05,0.000892608155488533,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"932","932","Truck-Mounted Attenuator Operator",17,17,2.75692686161593e-05,0.000892608155488511,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"933","933","Accredited Traffic Accident Reconstructionist",17,17,2.75692686161512e-05,0.000892608155488489,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"934","934","Certified Community Transit Manager",17,17,2.75692686161593e-05,0.000892608155488466,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"935","935","Traffic Signal Bench Technician Level II",17,17,2.75692686161593e-05,0.000892608155488443,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"936","936","Traffic Signal Technician Level I",17,17,2.75692686161512e-05,0.00089260815548842,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"937","937","Traffic Control Design Specialist",17,17,2.75692686161432e-05,0.000892608155488396,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"938","938","Traffic Control Supervisor",17,17,2.75692686161432e-05,0.000892608155488371,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"939","939","Traffic Control Technician",17,17,2.75692686161512e-05,0.000892608155488347,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"940","940","Traffic Signal Field Technician Level II",17,17,2.75692686161512e-05,0.000892608155488321,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"941","941","Guardrail Installer",17,17,2.75692686161593e-05,0.000892608155488296,2.75692686161594e-05,2.75692686161594e-05,17,7,58,8
"942","942","Pipeline Construction Inspector",0,0,0,0.000160806174957916,8.52796157806504e-18,8.52796157806504e-18,0,49,59,59
"943","943","Certified Pump Installer",0,0,0,0.000160806174957916,8.52796157806504e-18,8.52796157806504e-18,0,50,60,60
