"","soc","certificate","confidence_entry","confidence_cert","confidence","SOC","Raw"
"970","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"51-9011","stationary engineer license"
"977","Air Conditioning and Refrigeration Institute","hvac light commercial heating and air conditioning",0.0430777812511114,0.0358588400141983,0.00184385341967436,"49-9071","fair housing"
"981","United States Green Building Council (USGBC)","leed ap interior design + construction",0.343233007410286,0.4,0.163879966636731,"47-2061","leed ap"
"986","Federal Aviation Administration (FAA)","aviation mechanic powerplant (amp) certificate",0.224304829458607,0.196875056957857,0.0527115941918533,"49-3031","diesel mechanic certification"
"991","American Heart Association","basic life support (cpr) instructor",0.644647953553527,0.554390630940211,0.426594567343796,"29-1126","basic cardiac life support certification"
"1000","American Society for Quality (ASQ)","six sigma green belt",0.348192417188332,0,0,"29-2055","american society for clinical pathology certification"
"1010","Microsoft","microsoft certified solutions expert (mcse) - data platform",0.541516815526872,0.450769846751919,0.291369195107515,"49-9071","microsoft certified solutions expert"
"1022","National Restaurant Association","servsafe alcohol",0.168935044709291,0.492187642394643,0.0992492620755414,"49-1011","servsafe"
"1029","Occupational Safety & Health Administration","osha confined space safety",0.748026817003668,0.202348464832371,0.180673272742712,"47-2152","occupational safety and health administration certification"
"1030","Occupational Safety & Health Administration","osha 10 construction",0.482138351668824,0.666666666666667,0.383669476613627,"47-2152","osha safety 10 hour"
"1038","National Center for Construction Education and Research (NCCER)","maritime structural fitter - level 2 ",0.171616503705143,0.2,0.0409699916591827,"47-2152","certified fitter"
"1039","National Center for Construction Education and Research (NCCER)","pipefitting - level 3",0.102969902223086,0.2,0.0245819949955096,"47-2152","pipefitter"
"1040","American Welding Society (AWS)","certified welding supervisor (cws)",0.166281663560206,0.242228544414786,0.0480780129494997,"47-2152","welding certification"
"1047"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.166281663560206,0,0,"47-1011","passive intermodulation testing"
"1052","National Coalition of Certification Centers (NC-3)","service information level 1 certification",0.354794282483433,0.240434359361705,0.101823957706048,"49-9071","information technology certification"
"1068","Commonwealth Environmental Solutions, LLC","forklift operator certification",0.377597410178229,0.733413166422474,0.330563226709382,"47-2061","forklift operator certification"
"1073","Oracle","oracle certified expert, java ee 6 web component developer",0.171616503705143,0.111111111111111,0.0227611064773237,"43-6014","series 6"
"1083","I-CAR","i-car refinishing technician prolevel 2",0.171616503705143,0.2,0.0409699916591827,"49-3023","i-car"
"1086","National Restaurant Association","servsafe alcohol",0.168935044709291,0.492187642394643,0.0992492620755414,"49-9071","servsafe"
"1087","National Environmental Health Association (NEHA)","certified professional food manager (cpfm)",0.301530582538476,0.351400449290752,0.126476695200387,"49-9071","certified professional - food safety"
"1089","National Institute for Automotive Service Excellence (ASE)","ase entry-level medium/heavy truck brakes",0.335216708269497,0.325548243741405,0.130262030561517,"49-3042","heavy truck"
"1090","Federal Aviation Administration (FAA)","aviation mechanic powerplant (amp) certificate",0.224304829458607,0.196875056957857,0.0527115941918533,"49-3042","diesel mechanic certification"
"1091","Commonwealth Environmental Solutions, LLC","forklift operator certification",0.377597410178229,0.733413166422474,0.330563226709382,"49-3042","forklift operator certification"
"1092","National Institute for Automotive Service Excellence (ASE)","automotive service excellence (ase) - a5 brakes",0.509192391474935,0.440733259843645,0.267876466274053,"49-3042","automotive service excellence certification"
"1098","Cisco","cisco certified network associate (ccna)",0.5031597183191,0.586376843084495,0.352175797109595,"49-9071","cisco certified network associate"
"1135","Cisco","cisco certified entry networking technician (ccent)",0.339503505839355,0.207999234390725,0.0842913150906147,"43-6014","citrix certified associate - networking"
"1136","CompTIA","comptia it fundamentals",0.224304829458607,0.328125094929762,0.0878526569864222,"43-6014","it infrastructure library certification"
"1164","American Society for Quality (ASQ)","certified quality engineer (cqe)",0.166281663560206,0.242228544414786,0.0480780129494997,"49-9041","licensed professional engineer"
"1175","American Health Information Management Association (AHIMA)","registered health information technician (rhit)",0.145346722492651,0.119786402475017,0.0207821078832073,"49-3023","certified lube technician"
"1178","Pro-Cut International, LLC","trainsmart pro-cut master technician certification",0.258732579789605,0.301524124083239,0.0931215107832054,"49-3023","master certified technician"
"1183","AXELOS Ltd. ","itil v.3 foundation",0.226986288454458,0.333333333333333,0.0903140252049597,"43-6014","itil certification"
"1185","AXELOS Ltd. ","itil v.3 foundation",0.335272716184889,0.651205272504806,0.26061112497264,"43-6014","itil foundation"
"1194"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"33-2011","certified rehabilitation counselor"
"1204","National Center for Construction Education and Research (NCCER)","construction project management",0.30784038896783,0.59792304803959,0.219708937280577,"49-1011","project management certification"
"1209","American Aerobic Association International and International Sports Medicine Association (AAAI/ISMA)","personal trainer certification",0.0553697847493156,0.107545571189057,0.00710791450816234,"49-2098","electrician certification"
"1225","National Center for Construction Education and Research (NCCER)","construction project management",0.30784038896783,0.59792304803959,0.219708937280577,"51-8021","project management certification"
"1237"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"49-3023","bmw certified"
"1245","Society for Maintenance and Reliability","certified maintenance and reliability technician (cmrt)",0.29877747577399,0.290160007267643,0.103481386061651,"49-9071","certified maintenance technician"
"1250","Electronics Technicians Association (ETA) International","computer service technician",0.279622276116363,0.460449444792151,0.153684670411252,"49-9071","certified service technician"
"1261","Occupational Safety & Health Administration","osha confined space safety",0.748026817003668,0.202348464832371,0.180673272742712,"49-9012","occupational safety and health administration certification"
"1264","National Center for Construction Education and Research (NCCER)","pipefitting - level 3",0.102969902223086,0.2,0.0245819949955096,"49-9012","pipefitter"
"1267","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"49-3011","business license"
"1273","Occupational Safety & Health Administration","osha hazwoper",0.171616503705143,0.5,0.102424979147957,"35-1011","hazwoper"
"1274","American Heart Association","heartsaver first aid/cpr/aed",0.628868942561691,0.732877000736667,0.550133472142197,"35-1011","first aid cpr aed"
"1275","aws.amazon.com","aws security specialist",0.150942735871892,0.29317836108045,0.0528227442626031,"17-3023","security clearance"
"1276","Cisco","cisco certified network professional (ccnp)",0.473147086243619,0.551400449290752,0.311415421624321,"17-3023","cisco certified network professional"
"1277","Cisco","cisco certified network professional (ccnp)",0.309490873763873,0.360677285787868,0.133242713890996,"17-3023","cisco certified internetwork professional"
"1278","Cisco","cisco certified design professional (ccdp)",0.46797938317601,0.54537806454798,0.304650024175646,"17-3023","cisco certified design professional"
