"","soc","certificate","confidence_entry","confidence_cert","confidence","College","Raw","Awarding.Entity","Cluster","Credit.NonCredit","Email.Contact"
"126","associated air balance council","associated air balance council",0.210194044795274,0.23180353276808,0.0591936336885104,"Rappahannock","american boat and yacht council (abyc) technician certification","American Boat and Yacht Council (ABYC)","Transportation, Distribution and Logistics","Non Credit","jperry@rappahannock.edu"
"127","esco group","master specialist hands on calculating indoor air cfm",0.124401707919995,0.125,0.0188916938296436,"Piedmont Virginia","council/certified indoor environmentalist","American Council for Accredited Certification (ACAC)","Architecture and Construction","Non Credit","workforce@pvcc.edu"
"128","esco group","master specialist hands on calculating indoor air cfm",0.226398933978102,0.23394957158959,0.0643474253168557,"Piedmont Virginia","council/certified indoor air quality manager","American Council for Accredited Certification (ACAC)","Architecture and Construction","Non Credit","workforce@pvcc.edu"
"129","aabc commissioning group","certified commissioning authority",0.00737827156091629,0.0210165068652759,0.000188386471693068,"New River","certified microbial investigator (cmi)","American Council for Accredited Certification (ACAC)","Architecture and Construction","Non Credit","credentials@nr.edu"
"130","esco group","master specialist hands on calculating indoor air cfm",0.124401707919995,0.125,0.0188916938296436,"New River","council/certified indoor environmentalist","American Council for Accredited Certification (ACAC)","Architecture and Construction","Non Credit","credentials@nr.edu"
"131","esco group","master specialist hands on calculating indoor air cfm",0.124401707919995,0.125,0.0188916938296436,"John Tyler","council/certified indoor environmentalist","American Council for Accredited Certification (ACAC)","Architecture and Construction","Non Credit","trainer@ccwa.vccs.edu"
"132","esco group","master specialist hands on calculating indoor air cfm",0.226398933978102,0.23394957158959,0.0643474253168557,"John Tyler","council/certified indoor air quality manager","American Council for Accredited Certification (ACAC)","Architecture and Construction","Non Credit","trainer@ccwa.vccs.edu"
"133","esco group","master specialist hands on calculating indoor air cfm",0.124401707919995,0.125,0.0188916938296436,"J. Sargeant Reynolds","council/certified indoor environmentalist","American Council for Accredited Certification (ACAC)","Architecture and Construction","Non Credit","trainer@ccwa.vccs.edu"
"134","esco group","master specialist hands on calculating indoor air cfm",0.226398933978102,0.23394957158959,0.0643474253168557,"J. Sargeant Reynolds","council/certified indoor air quality manager","American Council for Accredited Certification (ACAC)","Architecture and Construction","Non Credit","trainer@ccwa.vccs.edu"
"135","esco group","master specialist hands on calculating indoor air cfm",0.226398933978102,0.23394957158959,0.0643474253168557,"Central Virginia","council/certified indoor air quality manager","American Council for Accredited Certification (ACAC)","Architecture and Construction","Non Credit","workforce@centralvirginia.edu"
"136","national center for construction education and research","master trainer",0.168636420191758,0.5,0.102436780718113,"Virginia Western","personal trainer certification","American Council on Exercise","Health Science","Credit","rkoudelikjones@virginiawestern.edu"
"137","national center for construction education and research","master trainer",0.168636420191758,0.5,0.102436780718113,"Tidewater","personal trainer certification","American Council on Exercise","Health Science","Non Credit","wfdinfo@tcc.edu"
"138","national center for construction education and research","master trainer",0.168636420191758,0.5,0.102436780718113,"Northern Virginia","personal trainer certification","American Council on Exercise","Health Science","Credit","rsteele@nvcc.edu"
"139","national center for construction education and research","master trainer",0.168636420191758,0.5,0.102436780718113,"John Tyler","personal trainer certification","American Council on Exercise","Health Science","Credit","mharpold@jtcc.edu"
"140","american culinary federation, inc.","certified working pastry chef",0.124401707919995,0.265762380148957,0.0401656121376916,"J. Sargeant Reynolds","certified fundamentals pastry cook (cfpc)","American Culinary Federation","Hospitality and Tourism","Credit","manik@reynolds.edu"
"141","microsoft corporation","microsoft certified: dynamics 365 fundamentals",0.122663764700233,0.209639655981128,0.0312409527916752,"J. Sargeant Reynolds","certified fundamentals cook (cfc)","American Culinary Federation","Hospitality and Tourism","Credit","manik@reynolds.edu"
"142","american culinary federation, inc.","certified sous chef",0.239687201059312,0.682732759968546,0.198806293724462,"Virginia Western","certified sous chef (csc)","American Culinary Federation","Hospitality and Tourism","Credit","rkoudelikjones@virginiawestern.edu"
"143","american culinary federation, inc.","certified working pastry chef",0.356710637418391,0.762049569976409,0.330243155666404,"Virginia Western","certified working pastry chef (cwpc)","American Culinary Federation","Hospitality and Tourism","Credit","rkoudelikjones@virginiawestern.edu"
"144","aabc commissioning group","certified commissioning authority",0.00737827156091629,0.0210165068652759,0.000188386471693068,"Virginia Western","certified culinarian","American Culinary Federation","Hospitality and Tourism","Credit","rkoudelikjones@virginiawestern.edu"
"145","aabc commissioning group","certified commissioning authority",0.00737827156091629,0.0210165068652759,0.000188386471693068,"J. Sargeant Reynolds","certified culinarian","American Culinary Federation","Hospitality and Tourism","Credit","info@reynolds.edu"
"146","american design drafting association/american digital design association","architectural apprentice drafter",0.345873772241922,0.985198016747775,0.413976513012899,"New River","architectural apprentice drafter","American Design Drafter Association (ADDA)","Architecture and Construction","Credit","ltaylor@nr.edu"
"147","american design drafting association/american digital design association","mechanical apprentice drafter",0.335908177179853,0.956811694109832,0.390464534502031,"New River","mechanical apprentice drafter","American Design Drafter Association (ADDA)","Architecture and Construction","Credit","ltaylor@nr.edu"
"148","american design drafting association/american digital design association","mechanical certified drafter",0.220622684040536,0.628428774339896,0.168438268619473,"New River","mechanical drafter","American Design Drafter Association (ADDA)","Architecture and Construction","Credit","ltaylor@nr.edu"
"149","american design drafting association/american digital design association","certified design drafter",0.124401707919995,0.354349840198609,0.0535541495169221,"New River","certified drafter","American Design Drafter Association (ADDA)","Architecture and Construction","Credit","ltaylor@nr.edu"
"150","american design drafting association/american digital design association","architectural apprentice drafter",0.230588279102605,0.656815096977839,0.183998760472164,"New River","architectural drafter","American Design Drafter Association (ADDA)","Architecture and Construction","Credit","mrowh@nr.edu"
"151","american design drafting association/american digital design association","architectural apprentice drafter",0.345873772241922,0.985198016747775,0.413976513012899,"New River","architectural apprentice drafter","American Design Drafter Association (ADDA)","Architecture and Construction","Credit","mrowh@nr.edu"
"152","american design drafting association/american digital design association","mechanical certified drafter",0.220622684040536,0.628428774339896,0.168438268619473,"New River","mechanical drafter","American Design Drafter Association (ADDA)","Architecture and Construction","Credit","mrowh@nr.edu"
"153","american design drafting association/american digital design association","mechanical apprentice drafter",0.335908177179853,0.956811694109832,0.390464534502031,"New River","mechanical apprentice drafter","American Design Drafter Association (ADDA)","Architecture and Construction","Credit","mrowh@nr.edu"
"154","american design drafting association/american digital design association","architectural apprentice drafter",0.230588279102605,0.656815096977839,0.183998760472164,"John Tyler","architectural drafter","American Design Drafter Association (ADDA)","Architecture and Construction","Credit",""
"155","american design drafting association/american digital design association","architectural apprentice drafter",0.345873772241922,0.985198016747775,0.413976513012899,"John Tyler","architectural apprentice drafter","American Design Drafter Association (ADDA)","Architecture and Construction","Credit",""
"156","american design drafting association/american digital design association","mechanical certified drafter",0.220622684040536,0.628428774339896,0.168438268619473,"John Tyler","mechanical drafter","American Design Drafter Association (ADDA)","Architecture and Construction","Credit",""
"157","american design drafting association/american digital design association","mechanical apprentice drafter",0.335908177179853,0.956811694109832,0.390464534502031,"John Tyler","mechanical apprentice drafter","American Design Drafter Association (ADDA)","Architecture and Construction","Credit",""
"158","american institute of constructors","associate constructor",0.0886509703738475,0.347249667850939,0.0373989901412257,"Southwest Virginia","certified coding associate","American Health Information Management Association (AHIMA)","Health Science","Credit","beit@sw.edu"
