"","EIN","FisYr","NAME","STATE","CAT","CONT"
"290",237389067,"2000","MINNESOTA ORTHOPEDIC SOCIETY","MN","HE",4000
"291",237394626,"2000","SCHOOL NURSE ORGANIZATION OF WASHINGTON","WA","HE",545
"292",237394803,"2000","NEW GLARUS EMERGENCY MEDICAL SERVICE INC","WI","HE",64110
"293",237414580,"2000","G N WILCOX MEMORIAL HOSPITAL & HEALTH CARE AUXILIARY","HI","HE",4606
"294",237417448,"2000","ROCKY MOUNTAIN NEUROSURGICAL SOCIETY INC","KS","HE",20729
"295",237418664,"2000","TEXAS FEDERATION OF DRUG STORES INC","TX","HE",1500
"296",237420920,"2000","SWEET VALLEY AMBULANCE ASSOCIATION INC","PA","HE",14504
"297",237423814,"2000","WISCONSIN DENTAL HYGIENISTS ASSOC","WI","HE",3175
"298",237428478,"2000","SPRING RIVER PARAMEDIC AMBULANCE SERVICE INC","AR","HE",25800
"299",237429051,"2000","ASSOCIATION OF REHABILITATION NURSES","IL","HE",35600
"300",237442510,"2000","KOREAN MEDICAL ASSOCIATION OF DISTRICT OF COLUMBIA MARYLAND AND","MD","HE",24150
"301",237442511,"2000","KOREAN AMERICAN MEDICAL ASSOCIATION INC","NY","HE",69490
"302",237455692,"2000","VERDUGO HILLS HOSPITAL MEDICAL STAFF","CA","HE",36000
"303",237660418,"2000","LOCAL UNION 1319 IBEW OCCUPATIONAL SAFETY HEALTH AND EDUC TRUST FUND","PA","HE",98632
"304",240676990,"2000","NORTHAMPTON COUNTY MEDICAL SOCIETY","PA","HE",8154
"305",240701920,"2000","AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES","PA","HE",17240
"306",246015393,"2000","DURYEA AMBULANCE AND RESCUE SERVICE ASSOC","PA","HE",50
"307",250988868,"2000","ERIE COUNTY MEDICAL SOCIETY","PA","HE",14436
"308",251057860,"2000","WASHINGTON COUNTY MEDICAL SOCIETY OF PENNSYLVANIA","PA","HE",2756
"309",251191102,"2000","EBENSBURG AREA AMBULANCE ASSOCIATION","PA","HE",4350
"310",251206767,"2000","MON VALLEY EMERGENCY MEDICAL SERVICES","PA","HE",6494
"311",251232169,"2000","CHIROPRACTIC FELLOWSHIP OF PENNSYLVANIA","PA","HE",25
"312",251287896,"2000","HEALTH CARE CORPORATION","PA","HE",877253
"313",251288447,"2000","WESTERN PENNSYLVANIA HEALTH AND ATHLETIC ASSOCIATION INC","PA","HE",215
"314",251306753,"2000","BENNETTS VALLEY AMBULANCE INC","PA","HE",11110
"315",251314860,"2000","CONNEAUT LAKE AREA AMBULANCE SERVICE","PA","HE",13157
"316",251335635,"2000","NASON HOSPITAL AUXILIARY INC","PA","HE",50
"317",251391190,"2000","FIREMENS AMBULANCE CORPS OF UNIONTOWN PA","PA","HE",2582
"318",251400284,"2000","GROVE CITY AREA RESCUE & LIFE SUPPORT UNIT","PA","HE",9900
"319",251410081,"2000","ONCOLOGY NURSING SOCIETY","PA","HE",2947401
"320",251489288,"2000","RETAIL EMPLOYERS HEALTH FUND","PA","HE",9059362
"321",251517447,"2000","BRENTWOOD EMERGENCY MEDICAL SERVICES","PA","HE",36253
"322",251555338,"2000","DUNCANSVILLE EMERGENCY MEDICAL SVC","PA","HE",10936
"323",251767437,"2000","HOSPITAL ASSOCIATION OF PENNSYLVANIA","PA","HE",1787800
"324",251783746,"2000","VNA EXTENDED HOME CARE","PA","HE",1705
"325",251800796,"2000","","","HE",88200
"326",256039105,"2000","WESTMORELAND COUNTY MEDICAL SOCIETY","PA","HE",900
"327",256063943,"2000","CHAMBERSBURG AREA DEVELOPMENT CORP","PA","HE",40000
"328",310814197,"2000","PUBLIC EMPLOYEE RETIREES INC","OH","HE",13182
"329",310833663,"2000","OHIO PSYCHOLOGICAL ASSOCIATION","OH","HE",27794
"330",310904494,"2000","MINFORD EMERGENCY AMBULANCE SERVICE INC","OH","HE",7218
"331",310919098,"2000","SOUTHERN RIPLEY COUNTY LIFE SQUAD INC","IN","HE",108021
"332",310919730,"2000","RALEIGH COUNTY MEDICAL SOCIETY INC","WV","HE",194955
"333",310923037,"2000","AMERICAN COLLEGE OF EMERGENCY PHYSICIANS","KY","HE",23985
"334",310937837,"2000","PLANNED PARENTHOOD AFFILIATES OF OHIO","OH","HE",38889
"335",310947678,"2000","UTICA VOLUNTEER EMERGENCY SQUAD INC","OH","HE",6196
"336",310956721,"2000","MADISON LIFE SQUAD INC","OH","HE",13283
"337",310994043,"2000","UNITED STATES SHOE CORPORATION HEALTH CARE PROTECTIVE PLAN 06-841","OH","HE",21576245
"338",311059762,"2000","KENTUCKY ASSOCIATION OF MARRIAGE & FAMILY THERAPY","KY","HE",2429
"339",311221836,"2000","GREATER DAYTON AREA HOSPITAL ASSOC","OH","HE",1494398
"340",311297832,"2000","OHIO LIFE AND HEALTH INSURANCE GUARANTY ASSOCIATION","OH","HE",1174726
"341",311304908,"2000","OHIO-WEST VIRGINIA MEDICAL ONCOLOGY SOCIETY","KY","HE",51000
"342",311310296,"2000","CINCINNATI BELL INFORMATION SYSTEMS HEALTH AND WELFARE TRUST","OH","HE",4195108
"343",311345554,"2000","INTERNATIONAL TRANSPLANT NURSES SOCIETY","FL","HE",446349
"344",311399194,"2000","CONGRESS OF CHIROPRACTIC STATE ASSOCIATIONS","SC","HE",7000
"345",311439334,"2000","MOUNT CARMEL HEALTH SYSTEM","OH","HE",1420239
"346",311446019,"2000","CASUAL CORNER GROUP INC HEALTH CARE PROTECTION PLAN","OH","HE",7820691
"347",311474556,"2000","STANLEY CIVIL DEFENSE RESCUE SQUAD INC","NC","HE",16767
"348",311545722,"2000","INTERNATIONAL SOCIETY OF INTRAOPERATIVE RADIATION THERAPY","OH","HE",57005
"349",311609723,"2000","SOCIETY FOR VASCULAR NURSING INC","FL","HE",10025
"350",311647194,"2000","","","HE",12573
"351",311703517,"2000","","","HE",256715
"352",314271660,"2000","OHIO PHARMACISTS ASSOCIATION","OH","HE",38000
"353",314364893,"2000","OHIO STATE MEDICAL ASSOCIATION","OH","HE",15000
"354",314442955,"2000","OHIO OPTOMETRIC ASSOCIATION","OH","HE",262689
"355",316036549,"2000","COLUMBUS DENTAL SOCIETY","OH","HE",300
"356",316050653,"2000","SCIOTO COUNTY MEDICAL SOCIETY","OH","HE",37878
"357",316060582,"2000","OHIO ASSOCIATION OF HEALTH UNDERWRITERS","OH","HE",3000
"358",316067873,"2000","MENTAL HEALTH ASSOCIATION OF UNION COUNTY","OH","HE",32223
"359",316364112,"2000","CINCINNATI BELL HEALTH AND WELFARE TRUST","OH","HE",4318704
"360",316366960,"2000","CINCINNATI BELL RETIREE HEALTH PLAN WELFARE TRUST","OH","HE",5517869
"361",330006089,"2000","DEAF COMMUNITY SERVICES OF SAN DIEGO INC","CA","HE",715203
"362",330044199,"2000","INDIAN MEDICAL ASSOCIATION OF SOUTHERN CALIFORNIA INC","CA","HE",602
"363",330218123,"2000","LAGUNA BEACH HOSPITALITY ASSOCIATION INC","CA","HE",205541
"364",330322701,"2000","MEDICAL STAFF OF MERCY HOSPITAL & MEDICAL CENTER SAN DIEGO","CA","HE",176212
"365",330356343,"2000","PHILIPPINE ASSOCIATION OF MEDICAL TECHNOLOGISTS","CA","HE",46795
"366",330476427,"2000","PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA","CA","HE",71003
"367",330488981,"2000","HUNTINGTON BEACH MEDICAL CENTER MEDICAL STAFF","CA","HE",9000
"368",330496646,"2000","BIOCOM SAN DIEGO","CA","HE",33494
"369",330505696,"2000","INTERNATIONAL SOCIETY OF COSMETIC LASER SURGEONS INC","IL","HE",10000
"370",330581206,"2000","VIETNAMESE PHYSICIAN ASSOCIATION OF SOUTHERN CALIFORNIA","CA","HE",45288
"371",330776897,"2000","MEDICAL STAFF OF FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER","CA","HE",25150
"372",330780494,"2000","AMERICAN INDUSTRIAL HYGIENE ASSOCIATION","CA","HE",51300
"373",330869933,"2000","AMERICAN COLLEGE OF PHYSICIANS","CA","HE",3802
"374",341409621,"2000","CLEVELAND OPHTHALMOLOGICAL SOCIETY","OH","HE",4500
"375",341663992,"2000","OHIO ASSOCIATION OF ADVANCED PRACTICE NURSES","OH","HE",24661
"376",346555875,"2000","AMERICAN SOCIETY OF SANITARY ENGINEERING","OH","HE",25
"377",350410860,"2000","INDIANA PHARMACISTS ASSOCIATION","IN","HE",750
"378",350791210,"2000","INDIANAPOLIS MEDICAL SOCIETY INC","IN","HE",240
"379",350830295,"2000","AMERICAN DENTAL ASSISTANTS ASSOCIATION","IL","HE",139484
"380",351043944,"2000","AMERICAN ANIMAL HOSPITAL ASSOCIATION","CO","HE",479907
"381",351144332,"2000","INDIANA PSYCHIATRIC SOCIETY","IN","HE",15400
"382",351408940,"2000","MULTI-TOWNSHIP EMS CORPORATION","IN","HE",3630
"383",351414575,"2000","SUNMAN AREA LIFE SQUAD INC","IN","HE",1815
"384",351416243,"2000","SOUTH CENTRAL KOSCIUSKO EMS INC","IN","HE",7210
"385",351416530,"2000","CENTRAL INDIANA VETERINARY MEDICAL ASSOCIATION","IN","HE",5000
"386",351487544,"2000","ASIAN AMERICAN MEDICAL SOCIETY INC","IN","HE",4100
"387",351545647,"2000","DELTA DENTAL PLAN OF INDIANA INC","MI","HE",5000000
"388",351787256,"2000","NO-NAMES ANONYMOUS INC","IN","HE",906
"389",351819128,"2000","INDIANA DENTAL HYGIENISTS ASSOCIATION","IN","HE",7685
"390",351887127,"2000","NATIONAL FOOTBALL LEAGUE PHYSICIANS SOCIETY","IN","HE",27000
"391",351938213,"2000","TRI-STATE BUSINESS GROUP ON HEALTH INC","IN","HE",9150
"392",352100854,"2000","FOUNDATION FOR BETTER HEALTH INC","IN","HE",2000000
"393",352118904,"2000","BARTHOLOMEW COUNTY D A R E COUNCIL","IN","HE",10466
"394",352144244,"2000","LAWRENCEBURG EMERGENCY RESCUE UNIT","IN","HE",9869
"395",356033285,"2000","ST JOSEPHS HOSPITAL AUXILIARY","IN","HE",14318
"396",356042450,"2000","INDIANA PSYCHOLOGICAL ASSOCIATION INCORPORATED","IN","HE",1025
"397",356042830,"2000","PURCHASING MANAGEMENT ASSOCIATION OF SOUTH BEND INC","IN","HE",1742
"398",356055789,"2000","INTERNATIONAL ASSOCIATION OF LIONS CLUBS","IN","HE",58251
"399",356063934,"2000","GREAT LAKES ICE ASSOCIATION INC","IN","HE",56807
"400",356076208,"2000","INDIANA OCCUPATIONAL THEREPY ASSOCIATION","IN","HE",4072
"401",356229904,"2000","GREATER INDIANAPOLIS DEAF CLUB INC","IN","HE",25
"402",360724690,"2000","AMERICAN DENTAL ASSOCIATION","IL","HE",344467
"403",360727175,"2000","AMERICAN MEDICAL ASSOCIATION","IL","HE",235908
"404",361258142,"2000","ILLINOIS NURSES ASSOCIATION","IL","HE",108103
"405",361482191,"2000","MILL CREEK HUNT CLUB","IL","HE",1070
"406",361520710,"2000","NATIONAL COMMUNITY PHARMACISTS ASSOCIATION","VA","HE",1080189
"407",361524090,"2000","NATIONAL PASTA ASSOCIATION","VA","HE",38943
"408",361820840,"2000","STEEL PLATE FABRICATORS ASSOCIATION INC","OH","HE",84344
"409",362059197,"2000","ASSOCIATION OF AMERICAN PHYSICIANS AND SURGEONS INC","AZ","HE",3803
"410",362087641,"2000","AMERICAN ASSOCIATION OF HEALTH PLANS INC TERM","DC","HE",1980263
"411",362091509,"2000","RESEARCH & DEVELOPMENT ASSOCIATES INC","TX","HE",1797
"412",362113743,"2000","AMERICAN ASSOCIATION OF NURSE ANESTHETISTS","IL","HE",832011
"413",362144394,"2000","NATIONAL ASSOCIATION OF HEALTH UNDERWRITERS","VA","HE",14164
"414",362150319,"2000","AMERICAN ACADEMY OF FAMILY PHYSICIANS","IL","HE",44087
"415",362158171,"2000","MAPLE FLOORING MANUFACTURERS ASSOCIATION","IL","HE",1000
"416",362251907,"2000","JAYNE SHOVER EASTER SEAL REHABILITATION CENTER INC","IL","HE",1099228
"417",362252505,"2000","TEXTILE PROCESSORS SERVICE TRADES HEALTH CARE PRO & TECH EMPS INTL U","IL","HE",27306
"418",362274542,"2000","PROFIT SHARING 401K COUNCIL OF AMERICA","IL","HE",500249
"419",362373128,"2000","MENTAL HEALTH ASSOCIATION OF GREATER CHICAGO INC","IL","HE",186413
"420",362374790,"2000","NATIONAL MOVING AND STORAGE TECHNICAL FOUNDATION","VA","HE",2725
"421",362418823,"2000","AMERICAN SOCIETY OF CLINICAL HYPNOSIS","IL","HE",1615
"422",362436054,"2000","ILLINOIS STATE MEDICAL SOCIETY","IL","HE",35000
"423",362496678,"2000","SOCIETY OF NUCLEAR MEDICINE","VA","HE",89487
"424",362497869,"2000","FATS & PROTEINS RESEARCH FOUNDATION INC","IL","HE",367503
"425",362676392,"2000","AMERICAN ASSOCIATION OF NEUROSCIENCE NURSES","IL","HE",102801
"426",362848708,"2000","BOARD OF NEPHROLOGY EXAMINERS","KS","HE",517
"427",362915937,"2000","AMERICAN ASSOCIATION OF MEDICAL SOCIETY EXECUTIVES","IL","HE",135000
"428",363019089,"2000","VOLUNTEER AUXILIARY COUNCIL OF RAY GRAHAM ASSOC FOR THE HANDICAPPED","IL","HE",59226
"429",363047069,"2000","HEALTHCARE ASSOCIATES CREDIT UNION","IL","HE",7779036
"430",363133254,"2000","IHRSA INTERNATIONAL HEALTH RACQUET & SPORTSCLUB ASSOCIATION","MA","HE",352376
"431",363364009,"2000","PHILIPPINE NURSES ASSOCIATION OF AMERICA","IL","HE",6683
"432",363377698,"2000","MIDWESTERN UNIVERSITY","AZ","HE",27207782
"433",363488423,"2000","AMERICAN ASSOCIATION OF DIABETES EDUCATORS INC","IL","HE",294223
"434",363500796,"2000","CHICAGO SOCIETY FOR GASTROENTEROLOG Y NURSES AND","IL","HE",100
"435",363666960,"2000","ASSOCIATION OF HEALTHCARE INTERNAL AUDITORS INC","FL","HE",5058
"436",363704297,"2000","CENTURY COUNCIL INC","CA","HE",6600000
"437",363726188,"2000","AMERICAN HEALTHCARE RADIOLOGY ADMINISTRATORS EDUCATION FNDTN INC","MA","HE",17785
"438",363768683,"2000","KANSAS CITY VETERINARY MEDICAL ASSOCIATION","KS","HE",500
"439",363831648,"2000","HOLY CROSS HOSPITAL FOUNDATION","IL","HE",193469
"440",363836229,"2000","AMERICAN SOCIETY OF INTERVENTIONAL AND THERAPEUTIC NEURORADIOLOGY","IL","HE",20000
"441",363855387,"2000","AMERICAN ACADEMY OF COSMETIC SURGERY INC","IL","HE",15500
"442",363874208,"2000","AMERICAN ACADENY OF PAIN MEDICINE","IL","HE",231066
"443",364058373,"2000","","","HE",65881
"444",364116027,"2000","","","HE",4525603
"445",364125028,"2000","SOCIETY OF WOMEN IN UROLOGY LTD","IL","HE",45000
"446",364161811,"2000","","","HE",103430
"447",364305675,"2000","PHARMACY & THERAPEUTICS SOCIETY","NJ","HE",86273
"448",364386014,"2000","","","HE",50
"449",366008167,"2000","","","HE",25218
"450",366086687,"2000","ILLINOIS DENTAL HYGENIESTS ASSOCIATION","IL","HE",19911
"451",366098082,"2000","ASSOCIATION FOR HOSPITAL MEDICAL EDUCATION","DC","HE",8000
"452",366110018,"2000","WINNEBAGO COUNTY MEDICAL SOCIETY WOMANS ALLIANCE","IL","HE",7870
"453",366130379,"2000","GOLFVIEW HILLS HOME ASSOCIATION","IL","HE",1400
"454",370464629,"2000","PEORIA MEDICAL SOCIETY","IL","HE",2500
"455",370699717,"2000","INDEPENDENT ORDER OF ODD FELLOWS","IL","HE",27187
"456",370760015,"2000","COMPREHENSIVE BEHAVIORAL HEALTH CENTER OF ST CLAIR COUNTY INC","IL","HE",5862487
"457",370806462,"2000","WABASH MEMORIAL HOSPITAL ASSOCIATION","IL","HE",1853603
"458",370817161,"2000","AMERICAN BOARD OF PROFESSIONAL PSYCHOLOGY INC","MO","HE",2820
"459",370857327,"2000","ILLINOIS HEALTH CARE ASSOCIATION","IL","HE",165787
"460",370946609,"2000","TAZEWELL COUNTY MEDICAL SOCIETY","IL","HE",4800
"461",370971268,"2000","ILLINOIS CATHOLIC HEALTH ASSOCIATION","IL","HE",7000
"462",371021751,"2000","ILLINOIS PLANNED PARENTHOOD COUNCIL","IL","HE",63414
"463",371036851,"2000","STAUNTON AREA AMBULANCE SERVICE","IL","HE",3025
"464",371067171,"2000","HENDERSON COUNTY RURAL HEALTH CENTER INC","IL","HE",568159
"465",371128784,"2000","THE ILLINOIS AUTISM DEVELOPMENT CENTER","IL","HE",118425
"466",371196886,"2000","STEAMFITTERS LOCAL 439 HEALTH AND WELFARE FUND","IL","HE",766209
"467",371257371,"2000","ILLINOIS RURAL HEALTH ASSOCIATION","IL","HE",50676
"468",371402314,"2000","ABUNDANT HEALTH RESOURCE CLINIC","IL","HE",27268
"469",376027693,"2000","SANGAMON COUNTY MEDICAL SOCIETY INC","IL","HE",4156
"470",380830717,"2000","MICHIGAN STATE MEDICAL SOCIETY","MI","HE",278245
"471",381300483,"2000","MICHIGAN DENTAL ASSOCIATION","MI","HE",10000
"472",381411798,"2000","MICHIGAN PRACTICAL NURSES ASSN","MI","HE",5553
"473",381577224,"2000","MICHIGAN PODIATRIC MEDICAL ASSOCIATION","MI","HE",30000
"474",381827102,"2000","MT SINAI MEDICAL SOCIETY","OH","HE",193295
"475",381888798,"2000","AMERICAN COLLEGE OF EMERGENCY PHYSICIANS","TX","HE",588658
"476",381912383,"2000","BAY AMBULANCE INC","MI","HE",3398
"477",382015695,"2000","MICHIGAN STATE UNIVERSITY- KALAMAZOO CENTER FOR MEDICAL STUDI","MI","HE",521993
"478",382098608,"2000","WAYLAND AREA EMERGENCY MEDICAL SERVICES","MI","HE",7718
"479",382137329,"2000","MICHIGAN ASSOCIATION OF PHYSICIANS FROM INDIA","MI","HE",34640
"480",382186986,"2000","AMERICAN COLLEGE OF EMERGENCY PHYSICIANS","MI","HE",104167
"481",382211617,"2000","MICHIGAN CHAPTER AMERICAN ACADEMY OF PEDIATRICS","MI","HE",15000
"482",382231254,"2000","UNIVERSITY OF CALCUTTA MEDICAL ASSOCIATION OF NORTH AMERICA","MI","HE",4345
"483",382410330,"2000","JACKSON COUNTY MEDICAL SOCIETY MIDWEST CENTER","MI","HE",3722
"484",382437336,"2000","STOCKBRIDGE AREA AMBULANCE INC","MI","HE",5158
"485",382445458,"2000","MICHIGAN COUNCIL FOR MATERNAL AND CHILD HEALTH","MI","HE",32000
"486",382632462,"2000","AMERICAN THERAPEUTIC RECREATION ASSOCIATION","VA","HE",6282
"487",382757646,"2000","PEDIATRIC ENDOCRINOLOGY NURSING SOCIETY","MD","HE",114000
"488",382765858,"2000","PLANNED PARENTHOOD ADVOCATES OF MICHIGAN","MI","HE",45484
"489",382768048,"2000","AMERICAN OSTEOPATHIC COLLEGE","FL","HE",3625
"490",382858901,"2000","PINE DALE AMBULANCE SERVICE INC","MI","HE",37714
"491",382959958,"2000","PHILIPPINE AMERICAN ASSOCIATION OF FAMILY PHYSICIANS - USA","MI","HE",50000
"492",382967597,"2000","WORKER HEALTH & SAFTEY TRAINING GRANT","MI","HE",745986
"493",383011312,"2000","CLARK ASSOCIATES INC","MI","HE",26346657
"494",383189461,"2000","REGION V CLINICIANS NETWORK INC","MI","HE",66191
"495",383222185,"2000","GCIU DETROIT-TOLEDO-LANSING LOCAL M BINDERY RETIREES HEALTH INCURANC","MI","HE",41250
"496",383372147,"2000","","","HE",197472
"497",386077274,"2000","CENTRAL SURGICAL ASSOCIATION","OH","HE",2440
"498",386091733,"2000","MICHIGAN INDUSTRIAL MEDICAL ASSOCIATION INC","MI","HE",12400
"499",386091982,"2000","MICHIGAN STATE PODIATRY ASSOCIATION SOUTHEASTERN DIVISION","MI","HE",17289
"500",386093248,"2000","MICHIGAN PHYSICAL THERAPY ASSOC INC","MI","HE",250
"501",386100679,"2000","CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL AUX","MI","HE",711
"502",386115981,"2000","NATIONAL UPPER CERVICAL CHIROPRACTIC ASSOCIATION","MI","HE",1325
"503",386146447,"2000","BI-COUNTY COMMUNITY HSP GUILD INC","MI","HE",16608
"504",390462783,"2000","MEDICAL SOCIETY OF MILWAUKEE COUNTY","WI","HE",54894
"505",390634758,"2000","STATE MEDICAL SOCIETY OF WISCONSIN","WI","HE",676481
"506",390714490,"2000","PHARMACY SOCIETY OF WISCONSIN","WI","HE",272388
"507",390716117,"2000","WISCONSIN DENTAL ASSOCIATION INC","WI","HE",126626
"508",390815822,"2000","WISCONSIN VETERINARY MEDICAL ASSOCIATION","WI","HE",33
"509",390969552,"2000","WISCONSIN HEALTH & HOSPITAL ASSOCIATION INC","WI","HE",32942
"510",391087344,"2000","MUNICIPAL AMBULANCE SERVICE","WI","HE",60500
"511",391138281,"2000","CENTRAL PRICE COUNTY AMBULANCE SERVICE INC","WI","HE",54635
"512",391205043,"2000","WISCONSIN DENTAL STUDY CLUB C/O DR DENNIS SHERRADEN","WI","HE",500
"513",391213614,"2000","GREEN COUNTY EMERGENCY MEDICAL SERVICE INC","WI","HE",19830
"514",391353395,"2000","MISHICOT AREA AMBULANCE SERVICE INC","WI","HE",5160
"515",391364812,"2000","WISCONSIN HOMECARE ORGANIZATION INC","WI","HE",999
"516",391431046,"2000","ALBANY COMMUNITY PLANNING COUNCIL INC","WI","HE",6164
"517",391458690,"2000","PARTNERS OF WISCONSIN HEALTH & HOSPITAL ASSOCIATION INC","WI","HE",8500
"518",391460782,"2000","PRESTO PRODUCTS EMPLOYEE HEALTH & DENTAL SELF-FUNDING INSURANCE","WI","HE",3078959
"519",391482016,"2000","WISCONSIN ACADEMY OF OPHTHALMOLOGY INC","IL","HE",60000
"520",391484886,"2000","AMERICAN VETERINARY MEDICAL ASSOCIATION","WI","HE",39615
"521",391522857,"2000","WISCONSIN NURSERYMENS ASSOCIATION INC","WI","HE",3268
"522",391603275,"2000","SILVER LAKE RESCUE SQUAD INC","WI","HE",74562
"523",391639994,"2000","WISCONSIN MEDICAL GROUP MANAGEMENT ASSOCIATION INC","WI","HE",1000
"524",391652329,"2000","WISCONSIN FAMILY FORUM INC","WI","HE",49171
"525",391664535,"2000","WISCONSIN STATE ASSOCIATION OF OCCUPATIONAL HEALTH NURSES INC","WI","HE",300
"526",391678012,"2000","PLANNED PARENTHOOD ADVOCATES OF WISCONSIN INC","WI","HE",126439
"527",391730333,"2000","FACT DARE OF WAUKESHA INC","WI","HE",45584
"528",391818022,"2000","AMERICAN OBESITY ASSOCIATION","DC","HE",492205
"529",391832218,"2000","RESPITE HOUSE INC","WI","HE",112398
"530",391836242,"2000","PARTNERS OF STOUGHTON HOSPITAL","WI","HE",65
"531",391906953,"2000","","","HE",390
"532",391965593,"2000","MINISTRY MEDICAL GROUP INC","WI","HE",698
"533",396063300,"2000","","","HE",391
"534",396417728,"2000","GALLOWAY CO HEALTH & WELFARE PLAN","WI","HE",203745
"535",410634015,"2000","MINNESOTA PHARMACISTS ASSOCIATION","MN","HE",292365
"536",410741367,"2000","ST PAUL DISTRICT DENTAL SOCIETY INC","MN","HE",34795
"537",410857968,"2000","AMERICAN BOARD OF UROLOGY INC","VA","HE",94570
"538",410917807,"2000","KIESTER RESCUE SQUAD","MN","HE",24272
"539",410988371,"2000","FAIRMONT COMMUNITY HOSPITAL AUXILIARY","MN","HE",466
"540",411111501,"2000","MINNESOTA PSYCHIATRIC SOCIETY","MN","HE",31118
"541",411265978,"2000","SPRING GROVE AMBULANCE SERVICE","MN","HE",43054
"542",411312036,"2000","TRI-COUNTY EMERGENCY MEDICAL SERVICES DISTRICT INC","MN","HE",40436
"543",411325187,"2000","MINNESOTA CHAPTER AMERICAN PHYSICAL THERAPY ASSOCIATION","MN","HE",2493
"544",411336784,"2000","AMERICAN ACADEMY OF OPHTHALMOLOGY INC","CA","HE",152100
"545",411350035,"2000","MINNESOTA MEDICAL GROUP MANAGEMENT ASSOCIATION INC","MN","HE",1651
"546",411423557,"2000","UNITED HOSPITAL DISTRICT AUXILIARY","MN","HE",5023
"547",411560210,"2000","BIGFORK AMBULANCE SERVICE ASSOCIATION","MN","HE",4000
"548",411596569,"2000","AMERICAN ACADEMY OF SLEEP MEDICINE","MN","HE",10470
"549",411652052,"2000","MENTOR FIREMENS RELIEF","MN","HE",4361
"550",411696887,"2000","NORTH AMERICAN SOCIETY OF HOMEOPATHS","CO","HE",100
"551",411709702,"2000","PLANNED PARENTHOOD OF MINNESOTA ACTION FUND INC","MN","HE",91632
"552",411848720,"2000","ST GERTRUDES HEALTH CENTER","MN","HE",558
"553",411881372,"2000","MINNESOTA PHYSICAIN PATIENT ALLIANC","MN","HE",19685
"554",411890599,"2000","INTERNATIONAL ORGANIZATION OF MULTIPLE SCLEROSIS NURSES","NJ","HE",71550
"555",416029315,"2000","AMERICAN BOARD OF PHYS MEDICINE & REHABILITATION","MN","HE",51300
"556",416036691,"2000","AMERICAN ASSOCIATION OF ELECTRODIAGNOSTIC MEDICINE","MN","HE",33794
"557",416428835,"2000","LOCAL I-18 INTERNATIONAL ASSN FIREFIGHTERS HEALTH PLAN & TRUST","ND","HE",46975
"558",420333952,"2000","IOWA PHARMACEUTICAL ASSOCIATION","IA","HE",134053
"559",420431375,"2000","AMERICAN CHIROPRACTIC ASSOCIATION INC","VA","HE",707954
"560",420957646,"2000","HUBBARD RETIREE HOME INC","IA","HE",16104
"561",421179849,"2000","SUMNER EMERGENCY MEDICAL SERVICES INC","IA","HE",33838
"562",421195202,"2000","IOWA PSYCHIATRIC SOCIETY","IA","HE",1041
"563",421334472,"2000","WAPELLO COMMUNITY AMBULANCE SERVICE","IA","HE",32793
"564",421474799,"2000","","","HE",5720375
"565",421477471,"2000","INTRUST","IA","HE",26864
"566",421481479,"2000","EAST CENTRAL IOWA BEEF EVALUATION INC","IA","HE",200
"567",426062345,"2000","VFW AUXILIARY STATE OF IOWA","IA","HE",6000
"568",430895284,"2000","AMERICAN ACADEMY OF FAMILY PHYSICIANS","MO","HE",8440
"569",431128077,"2000","MISSOURI ACADEMY OF PHYSICIANS ASSISTANTS","VA","HE",10400
"570",431136066,"2000","THE ST LOUIS SURGICAL SOCIETY","MO","HE",13000
"571",431253081,"2000","WALSWORTH PUBLISHING COMPANY INC EMPLOYEE HEALTH CARE PLAN FUND","MO","HE",2623294
