"","X","source","target","weight"
"3686",3686,"wet","cold",1
"3687",3687,"whereas","open",1
"3688",3688,"white","adjust",1
"3689",3689,"white","bad",1
"3690",3690,"white","become",1
"3691",3691,"white","believe",1
"3692",3692,"white","belong",1
"3693",3693,"white","better",1
"3694",3694,"white","better",2
"3695",3695,"white","black",5
"3696",3696,"white","Black",1
"3697",3697,"white","boy",9
"3698",3698,"white","bring",1
"3699",3699,"white","buddy",1
"3700",3700,"white","care",1
"3701",3701,"white","cent",1
"3702",3702,"white","color",1
"3703",3703,"white","color",4
"3704",3704,"white","colored",4
"3705",3705,"white","colors",1
"3706",3706,"white","commander",1
"3707",3707,"white","complain",1
"3708",3708,"white","control",1
"3709",3709,"white","courtmartial",1
"3710",3710,"white","damn",1
"3711",3711,"white","different",1
"3712",3712,"white","discriminate",1
"3713",3713,"white","exception",1
"3714",3714,"white","exist",1
"3715",3715,"white","feel",4
"3716",3716,"white","fellow",3
"3717",3717,"white","fight",1
"3718",3718,"white","folk",1
"3719",3719,"white","foreman",1
"3720",3720,"white","friendly",1
"3721",3721,"white","get",13
"3722",3722,"white","gather",1
"3723",3723,"white","give",1
"3724",3724,"white","hate",1
"3725",3725,"white","head",1
"3726",3726,"white","impose",1
"3727",3727,"white","inferior",1
"3728",3728,"white","intelligence",1
"3729",3729,"white","job",1
"3730",3730,"white","keep",1
"3731",3731,"white","learn",2
"3732",3732,"white","let",1
"3733",3733,"white","like",22
"3734",3734,"white","live",2
"3735",3735,"white","living",1
"3736",3736,"white","lose",1
"3737",3737,"white","love",1
"3738",3738,"white","man",33
"3739",3739,"white","mix",8
"3740",3740,"white","NCO",1
"3741",3741,"white","negro",1
"3742",3742,"white","negro",20
"3743",3743,"white","Negro",1
"3744",3744,"white","negro",6
"3745",3745,"white","negro",1
"3746",3746,"white","northerner",1
"3747",3747,"white","number",1
"3748",3748,"white","obey",1
"3749",3749,"white","offend",1
"3750",3750,"white","officer",2
"3751",3751,"white","old",1
"3752",3752,"white","order",1
"3753",3753,"white","outfit",11
"3754",3754,"white","people",46
"3755",3755,"white","person",1
"3756",3756,"white","persons",1
"3757",3757,"white","poot",1
"3758",3758,"white","prefer",1
"3759",3759,"white","prejudice",3
"3760",3760,"white","private",1
"3761",3761,"white","put",1
"3762",3762,"white","quell",1
"3763",3763,"white","race",8
"3764",3764,"white","racial",1
"3765",3765,"white","resent",2
"3766",3766,"white","respective",1
"3767",3767,"white","seldom",1
"3768",3768,"white","separate",2
"3769",3769,"white","seperate",1
"3770",3770,"white","sleep",1
"3771",3771,"white","smarter",1
"3772",3772,"white","soldier",43
"3773",3773,"white","Soldiers",3
"3774",3774,"white","soldier",1
"3775",3775,"white","south",1
"3776",3776,"white","southerner",1
"3777",3777,"white","Southerner",1
"3778",3778,"white","superior",2
"3779",3779,"white","take",3
"3780",3780,"white","tendency",1
"3781",3781,"white","thing",1
"3782",3782,"white","think",4
"3783",3783,"white","troops",3
"3784",3784,"white","trouble",1
"3785",3785,"white","trust",1
"3786",3786,"white","try",2
"3787",3787,"white","unclear",3
"3788",3788,"white","underline",1
"3789",3789,"white","unequal",1
"3790",3790,"white","use",2
"3791",3791,"white","want",3
"3792",3792,"white","war",1
"3793",3793,"white","white",1
"3794",3794,"white","whites",1
"3795",3795,"white","woman",1
"3796",3796,"white","wood",1
"3797",3797,"white","work",7
"3798",3798,"white","would not",1
"3799",3799,"White","NORTH",1
"3800",3800,"White","White",1
"3801",3801,"whites","accustom",1
"3802",3802,"whites","allow",1
"3803",3803,"whites","bad",1
"3804",3804,"whites","become",1
"3805",3805,"whites","fight",2
"3806",3806,"whites","fraternalize",1
"3807",3807,"whites","get",2
"3808",3808,"whites","give",1
"3809",3809,"whites","know",1
"3810",3810,"whites","lose",1
"3811",3811,"whites","man",1
"3812",3812,"whites","negro",2
"3813",3813,"whites","negro",5
"3814",3814,"whites","negro",1
"3815",3815,"whites","northern",1
"3816",3816,"whites","put",1
"3817",3817,"whites","resent",1
"3818",3818,"whites","white",3
"3819",3819,"whites","whites",1
"3820",3820,"whites","work",3
"3821",3821,"Whites","advantage",1
"3822",3822,"Whites","become",1
"3823",3823,"Whites","different",1
"3824",3824,"Whites","fighting",1
"3825",3825,"Whites","help",1
"3826",3826,"Whites","like",1
"3827",3827,"Whites","live",1
"3828",3828,"Whites","morale",1
"3829",3829,"Whites","negro",1
"3830",3830,"Whites","negro",1
"3831",3831,"Whites","take",1
"3832",3832,"whole","army",1
"3833",3833,"whole","better",1
"3834",3834,"whole","compete",1
"3835",3835,"whole","country",1
"3836",3836,"whole","intelligent",1
"3837",3837,"whole","negro",1
"3838",3838,"whole","outfit",1
"3839",3839,"whole","relish",1
"3840",3840,"whole","separate",1
"3841",3841,"whole","think",1
"3842",3842,"whole","units",1
"3843",3843,"wife","believe",1
"3844",3844,"win","war",4
"3845",3845,"wish","join",1
"3846",3846,"wish","make",1
"3847",3847,"white","fellow",1
"3848",3848,"white","negro",1
"3849",3849,"white","want",1
"3850",3850,"would","show",1
"3851",3851,"would","way",1
"3852",3852,"will not","self",1
"3853",3853,"work","alone",1
"3854",3854,"work","associate",1
"3855",3855,"work","best",1
"3856",3856,"work","better",20
"3857",3857,"work","close",1
"3858",3858,"work","combine",1
"3859",3859,"work","country",1
"3860",3860,"work","exist",1
"3861",3861,"work","fight",3
"3862",3862,"work","function",1
"3863",3863,"work","get",1
"3864",3864,"work","gather",1
"3865",3865,"work","good",1
"3866",3866,"work","group",1
"3867",3867,"work","harder",1
"3868",3868,"work","harmony",1
"3869",3869,"work","ideal",1
"3870",3870,"work","individual",1
"3871",3871,"work","lot",1
"3872",3872,"work","majority",1
"3873",3873,"work","man",1
"3874",3874,"work","mind",1
"3875",3875,"work","negro",3
"3876",3876,"work","negro",1
"3877",3877,"work","obtain",1
"3878",3878,"work","outfit",2
"3879",3879,"work","play",1
"3880",3880,"work","race",2
"3881",3881,"work","racial",1
"3882",3882,"work","right",1
"3883",3883,"work","separate",3
"3884",3884,"work","seperate",1
"3885",3885,"work","seperate",4
"3886",3886,"work","soldier",1
"3887",3887,"work","team",1
"3888",3888,"work","together",1
"3889",3889,"work","unclear",1
"3890",3890,"work","unit",2
"3891",3891,"work","units",1
"3892",3892,"work","way",2
"3893",3893,"work","week",1
"3894",3894,"work","white",1
"3895",3895,"work","whole",1
"3896",3896,"work","win",1
"3897",3897,"work","work",1
"3898",3898,"world","bless",1
"3899",3899,"worth","effort",1
"3900",3900,"worth","fighting",1
"3901",3901,"worth","understand",1
"3902",3902,"worth","way",1
"3903",3903,"would","drop",1
"3904",3904,"would","get",1
"3905",3905,"would not","get",1
"3906",3906,"write","get",1
"3907",3907,"wrong","camp",1
"3908",3908,"year","fine",1
"3909",3909,"yellow","fighter",1
"3910",3910,"yellow","unfair",1
"3911",3911,"yes","time",1
"3912",3912,"zone","necessary",1
